id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
12277303,1,2015,0.000,0.026,0.031,0.014,0.029,0.000,0.121,0.160,0.065,0.089,0.000,0.040,0.112,0.040,4,1,0.33197,1,1,1,60,27.0,3.0,,0,0,81,3.0,4.0
12277471,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.070,0.000,2,1,0.75532,1,1,1,80,29.0,5.0,,0,0,86,0.0,25.0
12277543,1,2015,0.000,0.000,0.107,0.015,0.021,0.108,0.031,0.054,0.000,0.052,0.027,0.086,0.134,0.086,3,1,0.33197,1,1,1,60,34.0,7.0,,0,0,89,23.0,50.0
12277715,1,2015,0.000,0.099,0.000,0.000,0.050,0.000,0.049,0.000,0.067,0.052,0.127,0.018,0.000,0.057,3,1,0.45210,1,1,1,80,28.0,3.0,,0,0,86,85.0,75.0
12277972,1,2015,0.054,0.000,0.000,0.027,0.000,0.082,0.018,0.062,0.000,0.000,0.000,0.000,0.023,0.025,2,1,0.44737,1,1,1,90,27.0,2.0,,0,0,82,48.0,27.0
12278472,1,2015,0.130,0.058,0.048,0.132,0.082,0.030,0.000,0.076,0.022,0.027,0.010,0.087,0.103,0.140,3,2,0.30682,1,1,1,70,35.0,7.0,,0,0,87,10.0,73.0
12278503,1,2015,0.000,0.021,0.000,0.084,0.033,0.036,0.029,0.000,0.022,0.000,0.027,0.000,0.094,0.063,3,1,0.46104,1,1,1,70,33.0,4.0,,0,0,83,32.0,50.0
12278728,1,2015,0.023,0.029,0.000,0.014,0.020,0.000,0.000,0.062,0.079,0.087,0.049,0.000,0.000,0.030,3,2,0.31098,1,1,1,70,32.0,3.0,,0,0,75,84.0,28.0
12278985,1,2015,0.000,0.038,0.034,0.065,0.014,0.000,0.000,0.041,0.000,0.000,0.000,0.090,0.048,0.000,3,1,0.67683,1,1,1,90,34.0,3.0,,0,0,78,79.0,61.0
12279400,1,2015,0.040,0.000,0.014,0.086,0.042,0.000,0.000,0.000,0.037,0.074,0.000,0.035,0.000,0.054,2,1,0.51869,1,1,1,80,33.0,6.0,,0,0,87,63.0,89.0
12279401,1,2015,0.074,0.026,0.000,0.000,0.000,0.000,0.000,0.060,0.031,0.047,0.049,0.038,0.028,0.019,3,2,0.36513,1,1,1,70,33.0,5.0,,0,0,86,18.0,27.0
12279453,1,2015,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.023,0.000,0.054,0.021,0.049,0.000,0.000,3,1,0.48438,1,1,1,70,32.0,3.0,,0,0,85,62.0,57.0
12279612,1,2015,0.000,0.000,0.034,0.048,0.021,0.137,0.000,0.041,0.000,0.025,0.134,0.068,0.020,0.000,3,1,0.53689,1,1,0,80,28.0,3.0,,0,0,0,18.0,55.0
12279635,1,2015,0.015,0.020,0.034,0.145,0.066,0.000,0.000,0.041,0.044,0.000,0.010,0.047,0.102,0.126,3,1,0.41393,1,1,1,80,31.0,3.0,,0,0,78,5.0,0.0
12279684,1,2015,0.023,0.111,0.082,0.000,0.000,0.000,0.000,0.000,0.043,0.026,0.067,0.000,0.000,0.000,4,1,0.37295,1,1,1,70,30.0,5.0,,0,0,79,0.0,8.0
12805848,1,2015,0.000,0.000,0.000,0.046,0.033,0.000,0.000,0.000,0.054,0.026,0.000,0.000,0.050,0.082,3,1,0.38060,1,1,1,90,29.0,5.0,,0,0,82,67.0,64.0
12806076,1,2015,0.000,0.190,0.014,0.000,0.033,0.081,0.043,0.034,0.021,0.000,0.088,0.000,0.070,0.000,3,1,0.46382,1,1,0,60,26.0,5.0,,0,0,0,,
12806135,1,2015,0.000,0.000,0.000,0.040,0.029,0.000,0.043,0.062,0.058,0.104,0.000,0.035,0.056,0.000,3,0,0.27193,1,1,1,60,21.0,4.0,,0,0,74,,17.0
12807342,1,2015,0.027,0.020,0.000,0.000,0.035,0.034,0.000,0.021,0.026,0.000,0.010,0.000,0.026,0.000,3,0,0.27717,1,1,0,80,32.0,3.0,,0,0,0,55.0,18.0
12807355,1,2015,0.000,0.011,0.029,0.015,0.058,0.000,0.083,0.000,0.146,0.153,0.000,0.032,0.000,0.040,3,1,0.39610,1,1,1,60,27.0,4.0,,0,0,81,56.0,54.0
12808223,0,2015,0.015,0.029,0.060,0.052,0.082,0.014,0.016,0.054,0.057,0.044,0.000,0.116,0.000,0.000,4,0,0.25912,1,1,1,40,,,92.0,0,0,75,10.0,0.0
12809801,1,2015,0.000,0.096,0.019,0.115,0.029,0.000,0.000,0.000,0.021,0.022,0.000,0.035,0.031,0.000,4,0,0.28521,1,1,1,90,40.0,6.0,,0,0,89,99.0,99.0
12810062,1,2015,0.000,0.000,0.000,0.012,0.000,0.000,0.018,0.000,0.000,0.000,0.030,0.000,0.000,0.081,2,1,0.71053,1,1,1,80,33.0,6.0,,0,0,86,36.0,
12810099,1,2015,0.082,0.000,0.043,0.058,0.000,0.098,0.071,0.062,0.037,0.059,0.109,0.000,0.078,0.025,3,0,0.22768,1,1,1,50,31.0,6.0,,0,0,90,,
12810101,1,2015,0.000,0.023,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.000,0.000,0.000,2,1,0.63732,1,1,1,70,33.0,4.0,,0,0,88,20.0,42.0
12810104,1,2015,0.090,0.035,0.024,0.177,0.158,0.030,0.000,0.053,0.137,0.030,0.000,0.000,0.125,0.239,4,1,0.32042,1,1,1,70,24.0,4.0,,0,0,78,57.0,0.0
12810193,1,2015,0.054,0.104,0.015,0.119,0.139,0.060,0.018,0.059,0.179,0.082,0.077,0.066,0.091,0.218,4,0,0.29934,1,1,1,90,38.0,4.0,,0,0,87,,57.0
12810243,1,2015,0.036,0.020,0.000,0.000,0.032,0.061,0.018,0.034,0.000,0.000,0.000,0.000,0.000,0.063,3,1,0.35057,1,1,1,60,33.0,6.0,,0,0,83,62.0,23.0
12810290,1,2015,0.016,0.000,0.000,0.000,0.029,0.000,0.045,0.015,0.015,0.000,0.039,0.000,0.000,0.000,2,2,0.55488,1,1,1,70,32.0,5.0,,0,0,81,11.0,0.0
12810302,1,2015,0.000,0.061,0.034,0.092,0.081,0.032,0.043,0.090,0.065,0.021,0.000,0.055,0.161,0.190,2,1,0.45089,1,1,1,80,28.0,5.0,,0,0,80,0.0,18.0
12810358,1,2015,0.013,0.000,0.000,0.089,0.062,0.000,0.018,0.021,0.125,0.134,0.000,0.000,0.065,0.063,2,2,0.41129,1,1,1,50,28.0,5.0,,0,0,83,22.0,0.0
12810765,1,2015,0.103,0.000,0.000,0.041,0.015,0.044,0.031,0.090,0.037,0.090,0.000,0.000,0.086,0.070,4,1,0.31696,1,1,1,90,33.0,5.0,,0,0,85,16.0,15.0
12810888,1,2015,0.015,0.066,0.021,0.000,0.000,0.072,0.000,0.031,0.018,0.027,0.036,0.094,0.026,0.040,5,0,0.22768,1,1,1,60,26.0,4.0,,0,0,77,14.0,0.0
12810914,1,2015,0.012,0.017,0.019,0.072,0.111,0.000,0.058,0.000,0.123,0.182,0.116,0.000,0.034,0.063,3,1,0.34615,1,1,1,80,31.0,4.0,,0,0,74,26.0,3.0
12811227,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.015,0.028,0.000,0.000,0.085,2,1,0.58654,1,1,1,80,35.0,6.0,,0,0,88,6.0,8.0
12811297,1,2015,0.031,0.000,0.123,0.046,0.062,0.000,0.000,0.075,0.115,0.014,0.000,0.000,0.034,0.091,4,0,0.29098,1,1,1,80,34.0,5.0,,0,0,88,48.0,
12811372,1,2015,0.015,0.000,0.014,0.020,0.000,0.000,0.016,0.029,0.000,0.027,0.000,0.000,0.026,0.000,4,1,0.48810,1,1,1,40,25.0,5.0,,0,0,82,37.0,21.0
12811966,1,2015,0.000,0.035,0.104,0.000,0.100,0.090,0.018,0.046,0.112,0.052,0.000,0.000,0.000,0.049,3,1,0.43701,1,1,1,60,33.0,4.0,,0,0,87,,58.0
12812656,1,2015,0.036,0.011,0.014,0.000,0.029,0.000,0.018,0.000,0.169,0.187,0.049,0.000,0.000,0.025,2,2,0.58046,1,1,1,70,39.0,7.0,,0,0,82,7.0,16.0
12812701,1,2015,0.000,0.020,0.108,0.138,0.099,0.000,0.000,0.025,0.084,0.000,0.000,0.094,0.122,0.242,4,0,0.29310,1,1,1,70,29.0,4.0,,0,0,93,5.0,23.0
12813158,1,2015,0.000,0.000,0.030,0.000,0.000,0.066,0.000,0.000,0.031,0.015,0.073,0.016,0.057,0.000,3,1,0.49554,1,1,1,70,28.0,6.0,,0,0,92,,0.0
12813218,1,2015,0.000,0.017,0.036,0.000,0.020,0.000,0.000,0.000,0.077,0.027,0.163,0.029,0.000,0.000,4,0,0.28505,1,1,1,70,28.0,5.0,,0,0,85,27.0,21.0
12813349,1,2015,0.017,0.037,0.034,0.000,0.107,0.036,0.054,0.038,0.134,0.222,0.000,0.033,0.020,0.021,3,1,0.43162,1,1,1,60,34.0,3.0,,0,0,77,5.0,42.0
12813497,1,2015,0.016,0.000,0.029,0.000,0.021,0.000,0.000,0.000,0.000,0.027,0.000,0.045,0.026,0.000,4,1,0.34804,1,1,1,90,30.0,4.0,,0,0,83,57.0,43.0
12813850,1,2015,0.071,0.000,0.000,0.027,0.000,0.030,0.000,0.080,0.000,0.000,0.000,0.025,0.023,0.044,4,1,0.35965,1,1,1,70,34.0,4.0,,0,0,76,0.0,18.0
12814123,1,2015,0.056,0.000,0.000,0.014,0.000,0.016,0.025,0.062,0.018,0.000,0.000,0.032,0.124,0.025,4,1,0.33197,1,1,1,70,24.0,3.0,,0,0,78,82.0,77.0
12814330,1,2015,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.015,0.028,0.000,0.000,0.000,3,1,0.41892,1,1,1,70,33.0,2.0,,0,0,75,,0.0
12814664,1,2015,0.000,0.000,0.050,0.026,0.000,0.016,0.031,0.000,0.018,0.022,0.000,0.109,0.000,0.040,1,1,0.75373,1,1,1,50,27.0,4.0,,0,0,88,33.0,50.0
12814848,0,2015,0.000,0.020,0.031,0.026,0.021,0.072,0.038,0.055,0.031,0.047,0.000,0.070,0.000,0.021,4,0,0.28472,1,1,1,60,,4.0,,0,0,79,15.0,7.0
12814898,1,2015,0.000,0.000,0.034,0.000,0.050,0.064,0.000,0.025,0.118,0.030,0.267,0.033,0.063,0.030,1,1,0.61215,1,1,1,80,31.0,3.0,,0,0,85,25.0,6.0
12815234,1,2015,0.000,0.095,0.034,0.019,0.021,0.106,0.182,0.085,0.000,0.025,0.000,0.108,0.020,0.040,4,0,0.25912,1,1,1,80,26.0,3.0,,0,0,80,38.0,
12815270,1,2015,0.000,0.150,0.000,0.000,0.015,0.000,0.016,0.015,0.021,0.027,0.000,0.043,0.038,0.027,2,1,0.57197,1,1,1,50,33.0,6.0,,0,0,77,,9.0
12815466,1,2015,0.013,0.000,0.000,0.138,0.120,0.036,0.000,0.023,0.103,0.069,0.048,0.000,0.159,0.203,3,1,0.33117,1,1,1,60,29.0,3.0,,0,0,77,,0.0
12815501,1,2015,0.067,0.048,0.029,0.136,0.199,0.252,0.022,0.059,0.219,0.132,0.000,0.092,0.091,0.200,4,1,0.30682,1,1,1,80,32.0,5.0,,0,0,86,18.0,19.0
12815556,1,2015,0.000,0.000,0.000,0.137,0.075,0.180,0.000,0.053,0.022,0.050,0.042,0.070,0.108,0.063,3,1,0.46552,1,1,1,90,25.0,8.0,,0,0,83,54.0,38.0
12816234,1,2015,0.067,0.000,0.015,0.073,0.083,0.221,0.067,0.062,0.124,0.182,0.158,0.053,0.116,0.142,3,2,0.35827,1,1,1,90,28.0,6.0,,0,0,82,47.0,11.0
12816327,1,2015,0.000,0.076,0.000,0.151,0.028,0.000,0.000,0.078,0.000,0.000,0.009,0.000,0.031,0.019,4,1,0.49390,1,1,1,50,26.0,5.0,,0,0,82,28.0,38.0
12816560,1,2015,0.020,0.000,0.000,0.014,0.000,0.000,0.000,0.075,0.000,0.000,0.000,0.046,0.040,0.046,3,0,0.25000,1,1,1,80,24.0,7.0,,0,0,87,93.0,24.0
12816615,1,2015,0.000,0.029,0.088,0.060,0.000,0.000,0.000,0.050,0.046,0.000,0.039,0.000,0.031,0.000,4,1,0.40805,1,1,1,80,24.0,5.0,,0,0,83,75.0,75.0
12816644,1,2015,0.000,0.000,0.031,0.026,0.015,0.014,0.075,0.000,0.000,0.033,0.021,0.000,0.230,0.000,2,1,0.59091,1,1,1,60,26.0,2.0,,0,0,78,84.0,19.0
12816742,0,2015,0.016,0.000,0.031,0.036,0.000,0.000,0.000,0.062,0.036,0.000,0.000,0.000,0.061,0.000,3,1,0.47638,1,1,1,80,,3.0,,0,0,78,67.0,29.0
12816836,1,2015,0.000,0.038,0.000,0.048,0.035,0.072,0.000,0.016,0.000,0.052,0.000,0.035,0.026,0.019,3,1,0.46382,1,1,1,60,28.0,4.0,,0,0,82,24.0,17.0
12816855,1,2015,0.020,0.232,0.000,0.000,0.000,0.000,0.000,0.031,0.031,0.015,0.053,0.038,0.028,0.000,4,1,0.46127,1,1,1,80,25.0,5.0,,0,0,75,,22.0
12816877,1,2015,0.054,0.022,0.000,0.087,0.062,0.030,0.018,0.090,0.195,0.105,0.028,0.000,0.057,0.088,2,1,0.39610,1,1,1,70,30.0,4.0,,0,0,88,38.0,83.0
12816883,1,2015,0.067,0.046,0.017,0.119,0.081,0.030,0.031,0.028,0.168,0.056,0.000,0.018,0.136,0.224,2,2,0.41753,1,1,1,90,27.0,2.0,,0,0,82,68.0,82.0
12817602,1,2015,0.000,0.058,0.049,0.026,0.021,0.142,0.000,0.025,0.054,0.145,0.109,0.103,0.020,0.000,3,2,0.41753,1,1,1,60,25.0,4.0,,0,0,89,50.0,75.0
12817656,1,2015,0.013,0.058,0.065,0.000,0.021,0.108,0.045,0.050,0.122,0.081,0.067,0.109,0.020,0.000,3,1,0.47810,1,1,0,70,31.0,5.0,,0,0,0,32.0,0.0
12817786,1,2015,0.000,0.000,0.074,0.000,0.021,0.072,0.045,0.025,0.038,0.025,0.142,0.097,0.020,0.000,2,1,0.55488,1,1,1,40,32.0,7.0,,0,0,85,,0.0
12818154,1,2015,0.054,0.000,0.000,0.027,0.042,0.030,0.018,0.028,0.000,0.000,0.069,0.030,0.023,0.142,2,2,0.52985,1,1,1,80,32.0,6.0,,0,0,86,24.0,40.0
12818357,1,2015,0.000,0.034,0.014,0.082,0.073,0.000,0.000,0.042,0.040,0.051,0.000,0.000,0.060,0.095,2,1,0.43519,1,1,1,80,27.0,4.0,,0,0,86,17.0,28.0
12818818,1,2015,0.000,0.000,0.000,0.000,0.042,0.128,0.022,0.000,0.031,0.070,0.055,0.035,0.043,0.027,3,1,0.62371,1,1,1,80,32.0,5.0,,0,0,84,8.0,29.0
12819553,1,2015,0.016,0.059,0.017,0.000,0.021,0.108,0.025,0.000,0.000,0.025,0.094,0.035,0.176,0.030,2,1,0.53689,1,1,1,70,35.0,5.0,,0,0,87,7.0,
12819570,1,2015,0.000,0.000,0.000,0.000,0.077,0.158,0.000,0.000,0.126,0.168,0.000,0.070,0.000,0.000,2,1,0.56250,1,1,1,40,35.0,8.0,,0,0,85,,
12819689,1,2015,0.067,0.215,0.000,0.027,0.075,0.046,0.000,0.028,0.058,0.049,0.129,0.000,0.023,0.025,3,1,0.42606,1,1,1,70,32.0,5.0,,0,0,77,44.0,28.0
13325499,1,2015,0.000,0.000,0.015,0.028,0.000,0.082,0.061,0.158,0.000,0.000,0.030,0.016,0.056,0.017,4,1,0.46907,1,1,1,70,34.0,,94.0,0,0,89,,
13663565,1,2015,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,3,1,0.49038,1,1,1,70,32.0,3.0,,0,0,76,10.0,56.0
13682848,1,2015,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,1,1,0.61765,1,1,1,80,26.0,4.0,,0,1,92,8.0,0.0
13691777,1,2015,0.108,0.012,0.000,0.054,0.000,0.112,0.058,0.090,0.000,0.000,0.030,0.016,0.074,0.081,4,1,0.33117,1,1,1,80,29.0,,94.0,0,0,85,,
13698149,1,2015,0.000,0.011,0.031,0.000,0.021,0.108,0.000,0.025,0.085,0.044,0.000,0.035,0.000,0.017,3,1,0.49038,1,1,1,30,28.0,,93.0,0,0,82,5.0,5.0
13700745,1,2015,0.000,0.011,0.000,0.026,0.000,0.000,0.031,0.000,0.087,0.041,0.147,0.053,0.000,0.040,2,1,0.52985,1,1,1,60,31.0,5.0,,0,0,87,33.0,0.0
13701299,1,2015,0.036,0.040,0.031,0.046,0.118,0.014,0.034,0.040,0.113,0.078,0.018,0.030,0.034,0.177,4,1,0.33152,1,1,1,60,27.0,3.0,,0,0,82,17.0,32.0
13702144,1,2015,0.000,0.143,0.000,0.036,0.106,0.000,0.081,0.016,0.108,0.106,0.051,0.000,0.000,0.017,5,0,0.26645,1,1,1,80,29.0,5.0,,0,0,86,33.0,20.0
13702869,1,2015,0.000,0.000,0.000,0.142,0.021,0.085,0.044,0.047,0.000,0.047,0.000,0.101,0.014,0.040,2,1,0.65888,1,1,1,60,27.0,3.0,,0,0,80,5.0,0.0
13702985,1,2015,0.096,0.000,0.082,0.070,0.018,0.096,0.022,0.028,0.086,0.066,0.073,0.029,0.111,0.025,4,0,0.27953,1,1,1,60,31.0,3.0,,0,0,85,66.0,82.0
