id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
14272292,1,2015,0.008,0.000,0.000,0.009,0.000,0.019,0.000,0.025,0.000,0.000,0.000,0.000,1,1,0.84722,0,0,0,70.0,28.0,3.0,,0,0,0,,
14272369,1,2015,0.012,0.046,0.040,0.027,0.025,0.008,0.036,0.039,0.097,0.043,0.018,0.067,3,2,0.33471,0,0,0,60.0,27.0,3.0,,0,0,0,26.0,
14272398,0,2015,0.020,0.062,0.040,0.015,0.018,0.017,0.000,0.019,0.100,0.022,0.088,0.088,3,2,0.47642,0,0,0,60.0,,5.0,,0,0,0,0.0,
14272813,1,2015,0.044,0.137,0.072,0.000,0.068,0.011,0.000,0.000,0.356,0.010,0.048,0.150,1,1,0.78926,0,0,0,70.0,25.0,3.0,,0,0,0,,
14272879,0,2015,0.102,0.184,0.031,0.023,0.063,0.044,0.021,0.014,0.298,0.032,0.120,0.142,2,1,0.65267,0,0,0,60.0,,4.0,,0,0,0,,
14272890,1,2015,0.034,0.036,0.112,0.047,0.028,0.053,0.037,0.017,0.054,0.055,0.021,0.156,4,0,0.28774,0,0,0,90.0,25.0,,,1,0,0,0.0,13.0
14272901,0,2015,0.015,0.015,0.013,0.048,0.039,0.018,0.057,0.060,0.032,0.022,0.028,0.062,3,1,0.66544,0,0,0,80.0,,3.0,,0,0,0,,
14272921,0,2015,0.045,0.051,0.061,0.042,0.000,0.018,0.012,0.038,0.072,0.039,0.029,0.198,2,2,0.50000,0,0,0,60.0,,3.0,,0,0,0,12.0,0.0
14272942,1,2015,0.000,0.010,0.000,0.013,0.000,0.000,0.008,0.000,0.012,0.000,0.028,0.000,2,2,0.50000,0,0,0,70.0,24.0,3.0,,0,0,0,,
14272953,0,2015,0.012,0.069,0.070,0.028,0.017,0.025,0.008,0.019,0.119,0.026,0.031,0.211,3,1,0.54505,0,0,0,40.0,,6.0,,0,0,0,,
14272963,1,2015,0.089,0.030,0.026,0.051,0.008,0.026,0.036,0.028,0.012,0.026,0.060,0.000,3,2,0.46454,0,0,0,90.0,26.0,,94.0,0,0,0,,
14273214,0,2015,0.063,0.077,0.070,0.065,0.046,0.055,0.034,0.047,0.046,0.062,0.074,0.053,4,1,0.30916,0,0,0,60.0,,3.0,,0,0,0,14.0,
14273246,0,2015,0.060,0.019,0.052,0.056,0.043,0.046,0.028,0.036,0.023,0.026,0.009,0.044,4,0,0.29339,0,0,0,60.0,,3.0,,0,0,0,0.0,
14273293,0,2015,0.032,0.042,0.074,0.049,0.009,0.043,0.046,0.048,0.000,0.013,0.084,0.064,3,2,0.34914,0,0,0,70.0,,5.0,,0,0,0,0.0,
14273330,0,2015,0.026,0.033,0.009,0.015,0.031,0.017,0.000,0.012,0.101,0.010,0.040,0.067,4,0,0.28873,0,0,0,50.0,,4.0,,0,0,0,16.0,
14273557,1,2015,0.051,0.013,0.068,0.039,0.008,0.065,0.000,0.048,0.056,0.000,0.013,0.047,2,1,0.83730,0,0,0,70.0,25.0,,,0,0,0,27.0,
14273708,1,2015,0.017,0.025,0.018,0.000,0.000,0.025,0.000,0.000,0.008,0.029,0.012,0.000,3,1,0.59804,0,0,0,70.0,26.0,3.0,,0,0,0,58.0,11.0
14273791,0,2015,0.000,0.022,0.071,0.000,0.016,0.000,0.000,0.000,0.040,0.000,0.024,0.036,4,1,0.37654,0,0,0,60.0,,4.0,,0,0,0,,
14274001,0,2015,0.021,0.034,0.045,0.031,0.011,0.042,0.025,0.008,0.074,0.000,0.000,0.037,3,1,0.33491,0,0,0,60.0,,3.0,,0,0,0,46.0,
14274026,0,2015,0.000,0.029,0.024,0.000,0.041,0.017,0.000,0.015,0.069,0.022,0.024,0.176,3,1,0.44048,0,0,0,70.0,,4.0,,0,0,0,10.0,
14274105,0,2015,0.044,0.106,0.049,0.026,0.029,0.037,0.012,0.042,0.183,0.038,0.009,0.084,2,1,0.69397,0,0,0,60.0,,,,1,0,0,91.0,
14274118,1,2015,0.033,0.059,0.060,0.015,0.027,0.025,0.018,0.029,0.082,0.029,0.048,0.103,3,1,0.47093,0,0,0,70.0,26.0,,,1,0,0,,
14274144,0,2015,0.017,0.046,0.019,0.012,0.008,0.036,0.018,0.000,0.016,0.000,0.077,0.082,4,1,0.40809,0,0,0,70.0,,6.0,,0,0,0,18.0,58.0
14274283,0,2015,0.015,0.027,0.041,0.012,0.011,0.000,0.021,0.014,0.000,0.023,0.019,0.013,3,1,0.57812,0,0,0,60.0,,5.0,,0,0,0,18.0,
14274293,0,2015,0.044,0.060,0.069,0.041,0.062,0.057,0.017,0.000,0.140,0.019,0.086,0.092,3,1,0.46183,0,0,0,70.0,,5.0,,0,0,0,27.0,
14274325,0,2015,0.030,0.074,0.056,0.039,0.016,0.025,0.021,0.034,0.054,0.026,0.065,0.201,1,1,0.85377,0,0,0,70.0,,2.0,,0,0,0,13.0,
14274327,1,2015,0.048,0.105,0.024,0.025,0.067,0.035,0.000,0.020,0.281,0.016,0.021,0.157,5,0,0.26293,0,0,0,70.0,26.0,3.0,,0,0,0,41.0,25.0
14274393,1,2015,0.015,0.015,0.013,0.025,0.000,0.000,0.020,0.014,0.012,0.013,0.035,0.000,4,1,0.35149,0,0,0,90.0,27.0,,,1,0,0,60.0,12.0
14274396,0,2015,0.032,0.015,0.046,0.021,0.034,0.019,0.042,0.077,0.000,0.022,0.037,0.038,3,1,0.33471,0,0,0,50.0,,4.0,,0,0,0,3.0,
14274414,1,2015,0.043,0.069,0.018,0.011,0.022,0.012,0.000,0.000,0.156,0.008,0.000,0.048,2,1,0.59868,0,0,0,60.0,24.0,3.0,,0,0,0,0.0,0.0
14274467,0,2015,0.000,0.053,0.009,0.000,0.019,0.008,0.058,0.000,0.046,0.019,0.015,0.015,2,2,0.64851,0,0,0,60.0,,4.0,,0,0,0,5.0,
14274496,0,2015,0.009,0.012,0.009,0.000,0.007,0.000,0.000,0.000,0.036,0.011,0.009,0.028,4,1,0.59901,0,0,0,60.0,,3.0,,0,0,0,0.0,
14274540,0,2015,0.038,0.086,0.105,0.039,0.011,0.008,0.012,0.033,0.120,0.026,0.088,0.137,4,1,0.45868,0,0,0,50.0,,4.0,,0,0,0,,20.0
14274621,0,2015,0.008,0.048,0.084,0.021,0.007,0.011,0.009,0.017,0.027,0.013,0.031,0.156,2,2,0.60776,0,0,0,60.0,,4.0,,0,0,0,19.0,
14274648,1,2015,0.011,0.022,0.018,0.012,0.011,0.000,0.014,0.000,0.074,0.000,0.000,0.037,2,1,0.63393,0,0,0,70.0,23.0,,,1,0,0,0.0,
14274737,0,2015,0.086,0.186,0.110,0.068,0.049,0.010,0.048,0.014,0.207,0.045,0.216,0.194,3,1,0.37603,0,0,0,80.0,,3.0,,0,0,0,27.0,
14274844,0,2015,0.043,0.015,0.042,0.021,0.000,0.011,0.012,0.031,0.000,0.013,0.019,0.000,1,1,0.93605,0,0,0,50.0,,4.0,,0,0,0,,0.0
14274892,1,2015,0.016,0.043,0.000,0.000,0.009,0.019,0.000,0.000,0.018,0.010,0.119,0.015,2,1,0.84653,0,0,0,50.0,22.0,5.0,,0,0,0,15.0,0.0
14274916,0,2015,0.032,0.088,0.050,0.039,0.000,0.022,0.021,0.026,0.067,0.046,0.068,0.117,3,1,0.52155,0,0,0,70.0,,5.0,,0,0,0,,
14274918,0,2015,0.021,0.025,0.009,0.021,0.008,0.029,0.000,0.000,0.022,0.015,0.000,0.011,3,2,0.50000,0,0,0,60.0,,,94.0,0,0,0,18.0,
14274949,0,2015,0.019,0.042,0.037,0.000,0.027,0.008,0.000,0.024,0.092,0.000,0.015,0.054,2,2,0.55952,0,0,0,60.0,,,,1,0,0,40.0,
14274973,0,2015,0.033,0.096,0.040,0.058,0.000,0.111,0.018,0.027,0.035,0.016,0.000,0.024,3,1,0.40991,0,0,0,80.0,,4.0,,0,0,0,36.0,
14275309,1,2015,0.011,0.022,0.009,0.016,0.018,0.032,0.021,0.000,0.074,0.000,0.000,0.024,3,1,0.68229,0,0,0,60.0,25.0,3.0,,0,0,0,0.0,
14275678,1,2015,0.097,0.091,0.068,0.085,0.019,0.051,0.022,0.052,0.038,0.042,0.154,0.070,3,1,0.50000,0,0,0,60.0,31.0,4.0,,0,0,0,5.0,
14275683,0,2015,0.015,0.024,0.022,0.034,0.010,0.009,0.032,0.014,0.032,0.032,0.082,0.000,3,1,0.74752,0,0,0,60.0,,4.0,,0,0,0,15.0,
14275688,0,2015,0.027,0.043,0.090,0.043,0.023,0.063,0.008,0.071,0.120,0.044,0.025,0.155,3,1,0.40809,0,0,0,60.0,,3.0,,0,0,0,20.0,
14275859,1,2015,0.008,0.036,0.018,0.000,0.029,0.008,0.026,0.000,0.045,0.026,0.085,0.015,2,1,0.46183,0,0,0,70.0,31.0,6.0,,0,0,0,0.0,
14275895,0,2015,0.024,0.009,0.017,0.010,0.008,0.040,0.000,0.000,0.014,0.007,0.000,0.011,4,1,0.36486,0,0,0,70.0,,5.0,,0,0,0,40.0,
14275952,1,2015,0.040,0.078,0.009,0.052,0.011,0.044,0.017,0.000,0.115,0.063,0.127,0.085,3,1,0.53289,0,0,0,80.0,27.0,4.0,,0,0,0,0.0,2.0
14276002,0,2015,0.030,0.015,0.040,0.053,0.008,0.066,0.035,0.045,0.035,0.020,0.032,0.026,4,1,0.45050,0,0,0,60.0,,6.0,,0,0,0,0.0,
14276028,0,2015,0.052,0.074,0.013,0.057,0.035,0.037,0.036,0.022,0.050,0.040,0.176,0.064,4,1,0.50000,0,0,0,90.0,,,,1,0,0,57.0,13.0
14276067,1,2015,0.016,0.034,0.009,0.000,0.000,0.000,0.000,0.000,0.008,0.008,0.000,0.000,2,2,0.51838,0,0,0,90.0,26.0,,,1,0,0,44.0,17.0
14276085,1,2015,0.000,0.036,0.009,0.000,0.016,0.008,0.000,0.000,0.026,0.008,0.015,0.029,3,2,0.36979,0,0,0,90.0,25.0,3.0,,0,0,0,13.0,25.0
14276086,0,2015,0.000,0.000,0.038,0.010,0.008,0.019,0.000,0.000,0.016,0.000,0.000,0.021,4,1,0.41279,0,0,0,60.0,,5.0,,0,0,0,,
14276155,1,2015,0.090,0.129,0.022,0.027,0.052,0.056,0.000,0.019,0.350,0.021,0.043,0.172,2,2,0.59901,0,0,0,60.0,26.0,5.0,,0,0,0,0.0,0.0
14276257,1,2015,0.016,0.044,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.033,2,1,0.57042,0,0,0,60.0,25.0,,,1,0,0,0.0,0.0
14276280,0,2015,0.039,0.094,0.118,0.027,0.017,0.018,0.030,0.043,0.114,0.060,0.028,0.273,2,1,0.77027,0,0,0,60.0,,,,1,0,0,64.0,
14276392,0,2015,0.000,0.012,0.009,0.000,0.000,0.000,0.000,0.000,0.029,0.011,0.009,0.028,1,1,0.84722,0,0,0,80.0,,4.0,,0,0,0,0.0,
14276661,0,2015,0.019,0.042,0.000,0.009,0.030,0.019,0.012,0.017,0.123,0.011,0.015,0.039,3,1,0.35465,0,0,0,70.0,,3.0,,0,0,0,6.0,
14276835,0,2015,0.071,0.065,0.044,0.024,0.017,0.049,0.038,0.028,0.018,0.026,0.134,0.015,3,1,0.40079,0,0,0,80.0,,3.0,,0,0,0,,
14276847,0,2015,0.050,0.026,0.059,0.062,0.048,0.020,0.020,0.008,0.043,0.060,0.009,0.089,2,1,0.69397,0,0,0,90.0,,6.0,,0,0,0,37.0,
14276937,0,2015,0.019,0.050,0.034,0.009,0.011,0.029,0.000,0.000,0.074,0.008,0.010,0.024,3,1,0.59901,0,0,0,70.0,,3.0,,0,0,0,64.0,
14277224,1,2015,0.008,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.015,3,1,0.66447,0,0,0,50.0,25.0,3.0,,0,0,0,,0.0
14277281,0,2015,0.000,0.026,0.042,0.029,0.029,0.041,0.031,0.011,0.048,0.000,0.028,0.039,3,1,0.57812,0,0,0,50.0,,4.0,,0,0,0,14.0,
14277325,1,2015,0.000,0.000,0.000,0.013,0.000,0.000,0.008,0.000,0.012,0.000,0.029,0.000,1,1,0.72321,0,0,0,60.0,25.0,5.0,,0,0,0,5.0,0.0
14277477,1,2015,0.030,0.051,0.035,0.064,0.010,0.000,0.048,0.028,0.049,0.048,0.047,0.028,2,1,0.57042,0,0,0,60.0,27.0,4.0,,0,0,0,19.0,27.0
14277519,0,2015,0.019,0.065,0.000,0.012,0.022,0.011,0.000,0.000,0.074,0.010,0.114,0.057,3,2,0.39224,0,0,0,60.0,,5.0,,0,0,0,,
14277547,1,2015,0.053,0.033,0.057,0.046,0.027,0.018,0.010,0.033,0.047,0.019,0.025,0.040,3,1,0.39011,0,0,0,50.0,27.0,2.0,,0,0,0,5.0,0.0
14277681,0,2015,0.000,0.000,0.000,0.010,0.010,0.021,0.000,0.008,0.000,0.019,0.034,0.020,5,1,0.40196,0,0,0,60.0,,4.0,,0,0,0,15.0,
14277749,1,2015,0.020,0.058,0.064,0.094,0.023,0.025,0.020,0.019,0.065,0.007,0.105,0.073,3,1,0.71825,0,0,0,70.0,26.0,3.0,,0,0,0,8.0,
14277842,0,2015,0.058,0.010,0.011,0.044,0.027,0.024,0.018,0.000,0.012,0.019,0.025,0.013,2,1,0.59868,0,0,0,60.0,,5.0,,0,0,0,52.0,
14277844,0,2015,0.022,0.044,0.000,0.000,0.022,0.000,0.000,0.000,0.148,0.000,0.000,0.048,2,1,0.74752,0,0,0,70.0,,2.0,,0,0,0,0.0,
14278192,0,2015,0.016,0.000,0.009,0.012,0.008,0.000,0.012,0.010,0.000,0.000,0.009,0.000,4,0,0.28175,0,0,0,60.0,,6.0,,0,0,0,7.0,
14278446,1,2015,0.065,0.079,0.020,0.044,0.038,0.010,0.018,0.000,0.041,0.030,0.172,0.040,3,1,0.44048,0,0,0,60.0,30.0,4.0,,0,0,0,,0.0
14278537,0,2015,0.031,0.042,0.013,0.064,0.018,0.037,0.024,0.039,0.014,0.037,0.069,0.064,1,1,0.94554,0,0,0,60.0,,4.0,,0,0,0,0.0,
14278583,0,2015,0.039,0.100,0.072,0.009,0.064,0.023,0.012,0.007,0.265,0.045,0.046,0.231,4,1,0.47396,0,0,0,50.0,,4.0,,0,0,0,50.0,
14279188,0,2015,0.000,0.018,0.024,0.000,0.007,0.000,0.000,0.000,0.027,0.013,0.000,0.069,3,1,0.55435,0,0,0,60.0,,3.0,,0,0,0,25.0,
14279402,1,2015,0.009,0.000,0.053,0.000,0.017,0.009,0.018,0.025,0.016,0.000,0.009,0.052,3,1,0.46711,0,0,0,60.0,25.0,3.0,,0,0,0,,
14279447,0,2015,0.048,0.119,0.131,0.012,0.049,0.008,0.050,0.034,0.222,0.034,0.119,0.229,3,2,0.40079,0,0,0,50.0,,4.0,,0,0,0,15.0,
14279532,1,2015,0.011,0.052,0.009,0.000,0.031,0.000,0.024,0.000,0.166,0.033,0.047,0.052,4,1,0.50000,0,0,0,80.0,26.0,,,1,0,0,20.0,
14280304,0,2015,0.036,0.033,0.035,0.048,0.076,0.019,0.019,0.016,0.110,0.045,0.065,0.096,5,1,0.34733,0,0,0,60.0,,4.0,,0,0,0,0.0,
14280770,0,2015,0.000,0.009,0.017,0.000,0.010,0.010,0.012,0.000,0.020,0.011,0.000,0.000,5,0,0.28774,0,0,0,70.0,,,,1,0,0,0.0,0.0
14280866,0,2015,0.022,0.062,0.037,0.038,0.030,0.017,0.000,0.008,0.162,0.007,0.031,0.105,3,1,0.41736,0,0,0,70.0,,5.0,,0,0,0,27.0,
14281184,1,2015,0.086,0.046,0.074,0.093,0.086,0.039,0.030,0.027,0.148,0.098,0.027,0.121,2,1,0.59009,0,0,0,50.0,35.0,7.0,,0,0,0,50.0,29.0
14282757,1,2015,0.034,0.000,0.035,0.031,0.028,0.018,0.028,0.029,0.009,0.019,0.009,0.018,2,2,0.46711,0,0,0,60.0,27.0,,,1,0,0,13.0,
14282797,0,2015,0.015,0.042,0.083,0.012,0.010,0.000,0.056,0.014,0.047,0.052,0.019,0.081,4,1,0.51838,0,0,0,80.0,,3.0,,0,0,0,0.0,
14284880,1,2015,0.039,0.009,0.024,0.020,0.033,0.029,0.030,0.039,0.020,0.019,0.019,0.018,4,1,0.36111,0,0,0,60.0,26.0,3.0,,0,0,0,15.0,
14286279,1,2015,0.065,0.047,0.035,0.080,0.043,0.074,0.047,0.033,0.045,0.032,0.055,0.117,4,1,0.37603,0,0,0,70.0,37.0,6.0,,0,0,0,,30.0
14286380,1,2015,0.016,0.032,0.000,0.042,0.000,0.032,0.025,0.000,0.048,0.000,0.150,0.000,3,1,0.38208,0,0,0,90.0,27.0,,95.0,0,0,0,0.0,
14286578,1,2015,0.050,0.000,0.044,0.067,0.044,0.069,0.037,0.017,0.014,0.026,0.043,0.029,2,1,0.76163,0,0,0,80.0,35.0,6.0,,0,0,0,20.0,
14286609,1,2015,0.026,0.022,0.000,0.015,0.041,0.009,0.000,0.020,0.097,0.009,0.057,0.059,4,1,0.45050,0,0,0,70.0,25.0,6.0,,0,0,0,25.0,17.0
14286790,0,2015,0.020,0.040,0.022,0.015,0.009,0.024,0.000,0.031,0.046,0.000,0.074,0.026,2,2,0.50000,0,0,0,80.0,,4.0,,0,0,0,,
14286804,1,2015,0.063,0.059,0.046,0.097,0.040,0.028,0.034,0.033,0.121,0.043,0.019,0.046,2,1,0.61450,0,0,0,80.0,25.0,,92.0,0,0,0,25.0,
14287185,0,2015,0.046,0.000,0.029,0.067,0.042,0.048,0.040,0.000,0.037,0.026,0.000,0.032,2,1,0.68018,0,0,0,70.0,,,,1,0,0,33.0,
14287294,0,2015,0.000,0.025,0.009,0.023,0.015,0.010,0.008,0.013,0.020,0.008,0.016,0.000,1,1,0.63393,0,0,0,60.0,,5.0,,0,0,0,,
14287360,0,2015,0.086,0.027,0.011,0.057,0.046,0.043,0.010,0.000,0.025,0.019,0.106,0.015,3,1,0.41736,0,0,0,50.0,,5.0,,0,0,0,12.0,
14287862,1,2015,0.015,0.018,0.000,0.027,0.030,0.009,0.000,0.031,0.009,0.009,0.040,0.068,2,1,0.62195,0,0,0,70.0,24.0,4.0,,0,0,0,,
14287933,0,2015,0.055,0.132,0.149,0.045,0.018,0.046,0.012,0.073,0.238,0.061,0.021,0.305,4,1,0.65411,0,0,0,60.0,,3.0,,0,0,0,24.0,
14287950,0,2015,0.038,0.035,0.022,0.030,0.011,0.017,0.000,0.042,0.102,0.000,0.000,0.065,2,1,0.74390,0,0,0,60.0,,6.0,,0,0,0,,
14288360,0,2015,0.025,0.009,0.029,0.031,0.029,0.010,0.036,0.018,0.020,0.030,0.023,0.000,6,0,0.20890,0,0,0,60.0,,3.0,,0,0,0,,
14288381,0,2015,0.034,0.086,0.031,0.028,0.032,0.008,0.020,0.019,0.228,0.022,0.025,0.087,2,1,0.63021,0,0,0,70.0,,3.0,,0,0,0,0.0,
14288569,1,2015,0.024,0.015,0.175,0.036,0.023,0.000,0.061,0.038,0.000,0.013,0.028,0.031,2,1,0.71277,0,0,0,90.0,32.0,,,1,0,0,8.0,
14288600,1,2015,0.023,0.060,0.031,0.015,0.011,0.016,0.000,0.042,0.110,0.008,0.000,0.035,2,2,0.50000,0,0,0,60.0,25.0,4.0,,0,0,0,42.0,
14288678,0,2015,0.068,0.028,0.064,0.094,0.027,0.091,0.045,0.033,0.045,0.049,0.057,0.022,1,1,0.86036,0,0,0,60.0,,3.0,,0,0,0,,
14289379,0,2015,0.012,0.031,0.022,0.048,0.026,0.042,0.020,0.019,0.079,0.025,0.016,0.033,2,1,0.56466,0,0,0,60.0,,6.0,,0,0,0,,
14289841,0,2015,0.015,0.015,0.031,0.034,0.000,0.010,0.031,0.021,0.012,0.013,0.032,0.000,3,1,0.47396,0,0,0,90.0,,,94.0,0,0,0,38.0,
14289939,0,2015,0.034,0.094,0.070,0.012,0.026,0.000,0.012,0.014,0.173,0.037,0.111,0.139,3,1,0.59901,0,0,0,60.0,,5.0,,0,0,0,8.0,20.0
14290055,0,2015,0.033,0.033,0.061,0.024,0.018,0.000,0.048,0.048,0.000,0.013,0.105,0.069,1,1,0.93210,0,0,0,60.0,,3.0,,0,0,0,62.0,
14290645,0,2015,0.022,0.107,0.047,0.033,0.049,0.025,0.037,0.000,0.211,0.028,0.015,0.100,3,1,0.46183,0,0,0,70.0,,4.0,,0,0,0,18.0,
14290722,0,2015,0.009,0.036,0.023,0.010,0.017,0.025,0.000,0.000,0.040,0.015,0.015,0.037,3,1,0.42188,0,0,0,60.0,,2.0,,0,0,0,11.0,
14290781,0,2015,0.000,0.022,0.083,0.009,0.018,0.035,0.000,0.000,0.048,0.008,0.053,0.030,3,2,0.47093,0,0,0,70.0,,5.0,,0,0,0,,
14290891,0,2015,0.019,0.067,0.000,0.028,0.020,0.051,0.009,0.000,0.092,0.010,0.104,0.072,3,1,0.41803,0,0,0,60.0,,3.0,,0,0,0,18.0,
14291081,0,2015,0.064,0.061,0.060,0.048,0.021,0.040,0.036,0.057,0.103,0.037,0.038,0.039,3,1,0.53546,0,0,0,80.0,,5.0,,0,0,0,44.0,
14291633,0,2015,0.000,0.011,0.032,0.000,0.009,0.008,0.000,0.000,0.018,0.010,0.040,0.030,3,1,0.63021,0,0,0,70.0,,,,1,0,0,,
14291710,0,2015,0.084,0.049,0.037,0.057,0.000,0.051,0.019,0.050,0.054,0.045,0.077,0.114,3,2,0.47642,0,0,0,60.0,,4.0,,0,0,0,3.0,
14292271,0,2015,0.000,0.018,0.024,0.000,0.010,0.000,0.000,0.000,0.034,0.013,0.024,0.069,4,1,0.40079,0,0,0,60.0,,,,1,0,0,50.0,
14292656,0,2015,0.023,0.067,0.022,0.033,0.018,0.027,0.012,0.031,0.065,0.024,0.089,0.104,2,1,0.66509,0,0,0,80.0,,4.0,,0,0,0,,
14292710,0,2015,0.000,0.024,0.134,0.010,0.016,0.037,0.029,0.022,0.100,0.039,0.043,0.088,3,1,0.55137,0,0,0,60.0,,3.0,,0,0,0,,
14292786,0,2015,0.015,0.000,0.000,0.025,0.015,0.026,0.000,0.021,0.023,0.007,0.000,0.026,3,1,0.36607,0,0,0,60.0,,3.0,,0,0,0,17.0,
14292981,0,2015,0.012,0.036,0.064,0.015,0.016,0.017,0.000,0.019,0.092,0.021,0.021,0.101,3,1,0.47093,0,0,0,70.0,,2.0,,0,0,0,0.0,
14293561,0,2015,0.000,0.009,0.000,0.026,0.025,0.000,0.028,0.013,0.055,0.011,0.032,0.000,3,2,0.34733,0,0,0,50.0,,3.0,,0,0,0,64.0,
14293566,1,2015,0.040,0.055,0.072,0.043,0.036,0.018,0.022,0.014,0.085,0.045,0.059,0.113,4,0,0.29339,0,0,0,90.0,30.0,,94.0,0,0,0,11.0,
14293652,0,2015,0.008,0.016,0.000,0.016,0.000,0.032,0.017,0.000,0.012,0.000,0.059,0.000,4,1,0.52604,0,0,0,60.0,,,,1,0,0,30.0,
14293895,1,2015,0.009,0.000,0.024,0.000,0.009,0.000,0.018,0.017,0.000,0.000,0.009,0.018,1,1,0.86585,0,0,0,80.0,25.0,,92.0,0,0,0,17.0,
14293979,0,2015,0.064,0.021,0.067,0.059,0.019,0.032,0.027,0.012,0.037,0.019,0.016,0.050,3,1,0.33471,0,0,0,60.0,,3.0,,0,0,0,0.0,
14294038,0,2015,0.047,0.073,0.013,0.047,0.011,0.012,0.012,0.014,0.074,0.013,0.081,0.090,3,1,0.41279,0,0,0,60.0,,,,1,0,0,28.0,
14294548,1,2015,0.062,0.095,0.031,0.012,0.041,0.022,0.038,0.014,0.186,0.024,0.080,0.075,3,1,0.71978,0,0,0,90.0,30.0,,93.0,0,0,0,64.0,
14294922,0,2015,0.015,0.026,0.037,0.012,0.016,0.017,0.012,0.014,0.036,0.013,0.031,0.039,4,1,0.42366,0,0,0,70.0,,4.0,,0,0,0,,
14294995,1,2015,0.020,0.056,0.022,0.027,0.010,0.030,0.012,0.019,0.050,0.031,0.101,0.056,3,2,0.45050,0,0,0,60.0,26.0,,,1,0,0,40.0,17.0
14295256,0,2015,0.011,0.056,0.009,0.010,0.011,0.018,0.000,0.012,0.091,0.008,0.000,0.024,2,2,0.40991,0,0,0,60.0,,3.0,,0,0,0,,
14295307,0,2015,0.009,0.062,0.122,0.000,0.017,0.010,0.018,0.025,0.090,0.026,0.021,0.189,3,2,0.42958,0,0,0,60.0,,5.0,,0,0,0,,
14295320,0,2015,0.054,0.088,0.053,0.030,0.042,0.016,0.020,0.046,0.206,0.020,0.009,0.090,3,1,0.60638,0,0,0,70.0,,3.0,,0,0,0,10.0,
14296005,1,2015,0.012,0.024,0.046,0.015,0.008,0.008,0.000,0.019,0.055,0.000,0.012,0.029,2,1,0.74590,0,0,0,70.0,26.0,4.0,,0,0,0,5.0,
14296286,1,2015,0.000,0.069,0.057,0.010,0.016,0.025,0.000,0.012,0.078,0.028,0.012,0.109,4,2,0.31481,0,0,0,90.0,25.0,,93.0,0,0,0,0.0,
14296368,1,2015,0.025,0.040,0.020,0.031,0.039,0.010,0.042,0.008,0.049,0.050,0.018,0.048,4,1,0.39362,0,0,0,90.0,24.0,,,1,0,0,,
14296675,1,2015,0.008,0.065,0.000,0.012,0.028,0.016,0.012,0.000,0.056,0.011,0.107,0.063,3,1,0.33456,0,0,0,90.0,29.0,,93.0,0,0,0,,
14297162,0,2015,0.015,0.015,0.022,0.022,0.023,0.017,0.012,0.027,0.014,0.030,0.019,0.037,3,2,0.40991,0,0,0,80.0,,,,1,0,0,,
14297171,1,2015,0.015,0.104,0.147,0.012,0.018,0.000,0.030,0.022,0.101,0.061,0.040,0.282,3,1,0.66484,0,0,0,80.0,26.0,3.0,,0,0,0,3.0,0.0
14297349,0,2015,0.021,0.040,0.009,0.029,0.000,0.030,0.000,0.000,0.019,0.032,0.020,0.000,3,1,0.62868,0,0,0,70.0,,5.0,,0,0,0,6.0,24.0
14298141,0,2015,0.089,0.030,0.037,0.055,0.036,0.092,0.042,0.035,0.007,0.045,0.075,0.000,2,1,0.78017,0,0,0,60.0,,,,1,0,0,45.0,
14298664,1,2015,0.000,0.011,0.024,0.020,0.026,0.020,0.000,0.000,0.027,0.000,0.012,0.018,3,1,0.57092,0,0,0,70.0,27.0,3.0,,0,0,0,23.0,
14298805,0,2015,0.070,0.023,0.044,0.106,0.054,0.081,0.020,0.061,0.049,0.055,0.000,0.043,2,1,0.55952,0,0,0,60.0,,2.0,,0,0,0,10.0,
14299113,0,2015,0.008,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,1,0.50000,0,0,0,70.0,,4.0,,0,0,0,9.0,
14299161,1,2015,0.015,0.078,0.126,0.015,0.023,0.027,0.018,0.012,0.151,0.050,0.009,0.319,2,1,0.66544,0,0,0,60.0,35.0,5.0,,0,0,0,5.0,
14299365,0,2015,0.087,0.032,0.055,0.123,0.067,0.049,0.042,0.019,0.039,0.078,0.012,0.011,3,1,0.64851,0,0,0,80.0,,5.0,,0,0,0,53.0,46.0
14299449,0,2015,0.020,0.033,0.055,0.015,0.015,0.008,0.000,0.026,0.039,0.009,0.025,0.029,5,0,0.26293,0,0,0,60.0,,,,1,0,0,42.0,
14299912,0,2015,0.041,0.064,0.094,0.037,0.052,0.044,0.045,0.061,0.127,0.017,0.073,0.184,3,1,0.51838,0,0,0,60.0,,4.0,,0,0,0,,
14299954,0,2015,0.055,0.100,0.229,0.055,0.055,0.018,0.065,0.040,0.145,0.091,0.071,0.145,2,2,0.42925,0,0,0,60.0,,4.0,,0,0,0,73.0,42.0
