id,gender,char_g, char_t,year,t0F,t1F,t2F,t3F,t4F,t5F,t6F,t7F,t8F,t9F,t0V,t1V,t2V,t3V,t4V,t5V,t6V,t7V,t8V,t9V,t0L,t1L,t2L,t3L,t4L,t5L,t6L,t7L,t8L,t9L,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD,WORDS_N,UNIQUE_R,Close_type
13825385,1,1,4,2015,0,0,0,0,0,0,0,0,1,0,0.28400,0.00400,0.00400,0.16400,0.00400,0.00400,0.00400,0.00400,0.52400,0.00400,8,0,0,7,0,0,0,0,9,0,0,0,0,70.0,27.0,3.0,,0,0,0,30.0,0.0,52,0.8462,0
13825650,1,1,1,2015,0,1,0,0,0,0,0,0,0,0,0.15500,0.50500,0.00500,0.00500,0.05500,0.00500,0.00500,0.00500,0.25500,0.00500,7,9,0,0,6,0,0,0,8,0,0,0,0,50.0,24.0,,,1,0,0,3.0,7.0,54,0.9074,2
13825700,0,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00455,0.00455,0.59545,0.09545,0.00455,0.05000,0.00455,0.09545,0.14091,0.00455,0,0,9,6,0,5,0,6,8,0,0,0,0,60.0,,3.0,,0,0,0,14.0,,45,0.8667,7
13825749,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.12353,0.65294,0.00588,0.00588,0.06471,0.00588,0.12353,0.00588,0.00588,0.00588,7,9,0,0,6,0,7,0,0,0,0,0,0,40.0,,3.0,,0,0,0,54.0,45.0,40,0.8250,0
13825833,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0.05238,0.00476,0.00476,0.00476,0.29048,0.48095,0.00476,0.00476,0.05238,0.10000,5,0,0,0,8,9,0,0,5,7,0,0,0,50.0,40.0,4.0,,0,0,0,49.0,19.0,45,0.9556,0
13826037,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0.00714,0.00714,0.00714,0.00714,0.00714,0.93571,0.00714,0.00714,0.00714,0.00714,0,0,0,0,0,9,0,0,0,0,0,0,0,60.0,19.0,3.0,,0,0,0,5.0,0.0,17,0.9412,0
13826065,1,1,3,2015,0,0,0,0,0,0,1,0,0,0,0.15769,0.00385,0.00385,0.35000,0.00385,0.00385,0.46538,0.00385,0.00385,0.00385,7,0,0,8,0,0,9,0,0,0,0,0,0,70.0,32.0,3.0,,0,0,0,37.0,23.0,46,0.9565,0
13826484,1,0,1,2015,0,0,1,0,0,0,0,0,0,0,0.02000,0.02000,0.62000,0.02000,0.02000,0.02000,0.02000,0.22000,0.02000,0.02000,0,0,9,0,0,0,0,8,0,0,0,0,0,70.0,30.0,3.0,,0,0,0,,,11,1.0000,5
13826641,1,0,4,2015,0,0,0,0,0,0,1,0,0,0,0.00909,0.00909,0.28182,0.00909,0.10000,0.00909,0.46364,0.00909,0.00909,0.10000,0,0,8,0,6,0,9,0,0,6,0,0,0,60.0,25.0,3.0,,0,0,0,,,14,1.0000,0
13826650,1,1,1,2015,0,0,0,0,0,0,0,0,1,0,0.16316,0.05789,0.00526,0.00526,0.00526,0.21579,0.05789,0.05789,0.42632,0.00526,7,4,0,0,0,8,4,4,9,0,0,0,0,60.0,24.0,,92.0,0,0,0,18.0,,45,0.9333,5
13826691,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.01111,0.34444,0.01111,0.01111,0.01111,0.12222,0.01111,0.01111,0.01111,0.45556,0,8,0,0,0,7,0,0,0,9,0,0,0,70.0,27.0,3.0,,0,0,0,,6.0,26,1.0000,0
13826859,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.24400,0.64400,0.00400,0.00400,0.00400,0.00400,0.00400,0.08400,0.00400,0.00400,8,9,0,0,0,0,0,7,0,0,0,0,0,90.0,33.0,4.0,,0,0,0,10.0,15.0,47,0.9362,0
13827254,0,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.05000,0.18636,0.68636,0.00455,0.00455,0.00455,0.05000,0.00455,0.00455,0.00455,6,8,9,0,0,0,6,0,0,0,0,0,0,60.0,,5.0,,0,0,0,,,47,0.9362,1
13827310,1,1,1,2015,0,0,0,0,1,0,0,0,0,0,0.02000,0.02000,0.02000,0.02000,0.62000,0.02000,0.22000,0.02000,0.02000,0.02000,0,0,0,0,9,0,8,0,0,0,0,0,0,80.0,34.0,7.0,,0,0,0,0.0,0.0,11,1.0000,4
13827364,1,2,4,2015,0,0,0,0,0,0,0,0,0,1,0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,0.24118,0.71176,0,0,0,0,0,0,0,0,8,9,0,0,0,80.0,33.0,4.0,,0,0,0,23.0,,31,0.9355,0
13827436,1,2,4,2015,0,0,0,0,0,0,1,0,1,0,0.00714,0.07857,0.00714,0.00714,0.00714,0.00714,0.43571,0.00714,0.43571,0.00714,0,7,0,0,0,0,8,0,8,0,0,0,0,50.0,26.0,3.0,,0,0,0,72.0,,38,0.8684,0
13827677,1,2,4,2015,0,0,0,0,0,0,0,0,0,1,0.00769,0.00769,0.00769,0.00769,0.39231,0.00769,0.00769,0.00769,0.08462,0.46923,0,0,0,0,8,0,0,0,7,9,0,0,0,60.0,31.0,4.0,,0,0,0,0.0,,25,1.0000,0
13827686,1,1,1,2015,0,0,0,0,0,0,0,0,1,0,0.31154,0.00385,0.00385,0.00385,0.08077,0.23462,0.00385,0.00385,0.35000,0.00385,8,0,0,0,6,7,0,0,9,0,0,0,0,80.0,30.0,,,1,0,0,,17.0,46,0.9130,7
13827761,1,1,3,2015,0,0,1,0,0,0,0,0,0,0,0.01250,0.01250,0.51250,0.01250,0.13750,0.01250,0.01250,0.01250,0.26250,0.01250,0,0,9,0,7,0,0,0,8,0,0,0,0,60.0,29.0,4.0,,0,0,0,21.0,0.0,17,1.0000,0
13827850,0,2,2,2015,0,0,0,0,0,0,0,0,1,1,0.05789,0.00526,0.00526,0.00526,0.11053,0.00526,0.00526,0.16316,0.32105,0.32105,5,0,0,0,6,0,0,7,8,8,0,0,0,40.0,,4.0,,0,0,0,73.0,57.0,38,0.9737,0
13827862,0,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00435,0.00435,0.83043,0.13478,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0,0,9,8,0,0,0,0,0,0,0,0,0,80.0,,4.0,,0,0,0,0.0,,31,0.9032,0
13828068,1,1,1,2015,0,0,0,0,0,0,0,1,0,0,0.21786,0.00357,0.03929,0.07500,0.00357,0.00357,0.00357,0.64643,0.00357,0.00357,8,0,6,7,0,0,0,9,0,0,0,0,0,60.0,30.0,4.0,,0,0,0,10.0,0.0,46,0.9565,7
13828070,0,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00455,0.00455,0.73182,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.23182,0,0,9,0,0,0,0,0,0,8,0,0,0,90.0,,,94.0,0,0,0,,,40,0.9250,0
13828118,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00500,0.70500,0.05500,0.00500,0.00500,0.00500,0.20500,0.00500,0.00500,0.00500,0,9,7,0,0,0,8,0,0,0,0,0,0,70.0,34.0,3.0,,0,0,0,25.0,38.0,40,0.9500,0
13828184,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.17222,0.00556,0.00556,0.11667,0.00556,0.00556,0.67222,0.00556,0.00556,0.00556,8,0,0,7,0,0,9,0,0,0,0,0,0,60.0,28.0,,,1,0,0,0.0,3.0,27,0.9630,0
13828254,0,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.01429,0.01429,0.72857,0.01429,0.01429,0.01429,0.15714,0.01429,0.01429,0.01429,0,0,9,0,0,0,8,0,0,0,0,0,0,60.0,,5.0,,0,0,0,0.0,,11,1.0000,0
13828334,0,0,3,2015,0,0,0,1,0,0,0,0,0,0,0.00370,0.07778,0.11481,0.41111,0.30000,0.00370,0.00370,0.00370,0.00370,0.07778,0,5,7,9,8,0,0,0,0,5,0,0,0,70.0,,4.0,,0,0,0,38.0,,46,0.9130,0
13828376,0,0,4,2015,0,0,1,0,0,0,0,0,0,0,0.00714,0.00714,0.93571,0.00714,0.00714,0.00714,0.00714,0.00714,0.00714,0.00714,0,0,9,0,0,0,0,0,0,0,0,0,0,60.0,,5.0,,0,0,0,0.0,,28,1.0000,0
13828390,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00476,0.05238,0.57619,0.00476,0.05238,0.00476,0.24286,0.00476,0.00476,0.05238,0,5,9,0,5,0,8,0,0,5,0,0,0,60.0,27.0,,,1,0,0,,0.0,50,0.7600,1
13828461,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00667,0.60667,0.07333,0.14000,0.00667,0.07333,0.00667,0.00667,0.07333,0.00667,0,9,5,8,0,5,0,0,5,0,0,0,0,60.0,27.0,6.0,,0,0,0,,50.0,30,0.9333,0
13828464,0,2,0,2015,1,1,1,1,1,1,1,1,1,1,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0.10000,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,,,1,0,0,0.0,,2,1.0000,0
13828511,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00417,0.00417,0.58750,0.00417,0.00417,0.00417,0.00417,0.08750,0.00417,0.29583,0,0,9,0,0,0,0,7,0,8,0,0,0,70.0,34.0,4.0,,0,0,0,33.0,50.0,48,0.8750,0
13828528,1,1,1,2015,0,0,0,0,1,0,0,0,0,0,0.22143,0.00714,0.00714,0.00714,0.36429,0.00714,0.00714,0.29286,0.00714,0.07857,7,0,0,0,9,0,0,8,0,6,0,0,0,70.0,28.0,6.0,,0,0,0,10.0,0.0,27,0.9630,5
13828551,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.04074,0.15185,0.33704,0.00370,0.00370,0.00370,0.18889,0.26296,0.00370,0.00370,5,6,9,0,0,0,7,8,0,0,0,0,0,60.0,30.0,2.0,,0,0,0,,0.0,43,0.9535,1
13828614,0,1,1,2015,0,1,0,0,0,0,0,0,0,0,0.00345,0.31379,0.00345,0.10690,0.00345,0.27931,0.00345,0.24483,0.03793,0.00345,0,9,0,6,0,8,0,7,5,0,0,0,0,70.0,,3.0,,0,0,0,4.0,,49,0.9184,7
13828714,0,0,3,2015,0,0,0,0,0,0,0,0,1,0,0.35882,0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,0.47647,0.12353,8,0,0,0,0,0,0,0,9,7,0,0,0,80.0,,3.0,,0,0,0,7.0,,46,0.8261,0
13828720,1,2,4,2015,0,0,0,0,0,0,0,0,0,1,0.00714,0.00714,0.00714,0.00714,0.00714,0.00714,0.36429,0.00714,0.00714,0.57857,0,0,0,0,0,0,8,0,0,9,0,0,0,80.0,32.0,4.0,,0,0,0,76.0,67.0,29,0.9310,0
13828790,0,1,2,2015,0,0,0,0,0,0,0,1,0,0,0.08077,0.00385,0.08077,0.00385,0.00385,0.00385,0.15769,0.42692,0.00385,0.23462,5,0,5,0,0,0,7,9,0,8,0,0,0,50.0,,3.0,,0,0,0,31.0,,48,0.8958,0
13828812,0,2,2,2015,0,0,0,0,1,0,0,0,0,0,0.00370,0.00370,0.00370,0.30000,0.41111,0.00370,0.22593,0.04074,0.00370,0.00370,0,0,0,8,9,0,7,6,0,0,0,0,0,60.0,,3.0,,0,0,0,37.0,,43,0.9535,0
13828849,1,1,3,2015,0,0,0,0,1,0,0,0,0,0,0.00455,0.00455,0.18636,0.00455,0.41364,0.00455,0.14091,0.18636,0.05000,0.00455,0,0,7,0,9,0,6,7,5,0,0,0,0,60.0,26.0,2.0,,0,0,0,,9.0,42,0.9762,0
13828850,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.17083,0.00417,0.37917,0.25417,0.00417,0.08750,0.00417,0.00417,0.08750,0.00417,7,0,9,8,0,5,0,0,5,0,0,0,0,80.0,29.0,4.0,,0,0,0,31.0,,48,0.8958,0
13828878,0,0,4,2015,0,0,1,0,0,0,0,0,0,0,0.00357,0.00357,0.89643,0.00357,0.00357,0.00357,0.00357,0.07500,0.00357,0.00357,0,0,9,0,0,0,0,8,0,0,0,0,0,80.0,,3.0,,0,0,0,50.0,,50,0.7600,0
13828918,1,1,1,2015,0,0,0,0,0,0,0,0,1,0,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.40400,0.00400,0.56400,0.00400,0,0,0,0,0,0,8,0,9,0,0,0,0,90.0,34.0,6.0,,0,0,0,56.0,23.0,54,0.8333,3
13829013,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.01429,0.30000,0.01429,0.44286,0.15714,0.01429,0.01429,0.01429,0.01429,0.01429,0,8,0,9,7,0,0,0,0,0,0,0,0,60.0,28.0,,,1,0,0,,11.0,12,1.0000,0
13829103,1,1,4,2015,0,0,0,0,0,1,0,0,0,0,0.00417,0.04583,0.12917,0.04583,0.12917,0.58750,0.00417,0.04583,0.00417,0.00417,0,4,7,4,7,9,0,4,0,0,0,0,0,70.0,31.0,3.0,,0,0,0,14.0,0.0,49,0.8980,0
13829105,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.23182,0.00455,0.73182,0,0,0,0,0,0,0,8,0,9,0,0,0,70.0,32.0,4.0,,0,0,0,39.0,97.0,38,0.9474,0
13829225,1,1,3,2015,0,0,0,0,0,0,1,0,0,0,0.00500,0.00500,0.20500,0.20500,0.00500,0.00500,0.55500,0.00500,0.00500,0.00500,0,0,7,7,0,0,9,0,0,0,0,0,0,80.0,28.0,,92.0,0,0,0,0.0,,35,0.9714,0
13829239,1,1,4,2015,0,1,0,0,0,0,0,0,0,0,0.00526,0.42632,0.11053,0.00526,0.00526,0.05789,0.00526,0.16316,0.21579,0.00526,0,9,6,0,0,5,0,7,8,0,0,0,0,70.0,33.0,7.0,,0,0,0,75.0,92.0,49,0.9592,0
13829286,0,0,2,2015,0,0,0,0,0,0,0,1,0,0,0.00370,0.00370,0.00370,0.22593,0.30000,0.07778,0.00370,0.37407,0.00370,0.00370,0,0,0,7,8,6,0,9,0,0,0,0,0,60.0,,4.0,,0,0,0,0.0,,43,0.8372,0
13829673,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00417,0.00417,0.79583,0.00417,0.00417,0.00417,0.00417,0.17083,0.00417,0.00417,0,0,9,0,0,0,0,8,0,0,0,0,0,80.0,26.0,6.0,,0,0,0,10.0,,47,0.9149,1
13829996,1,2,4,2015,0,0,0,0,1,0,0,0,0,0,0.00417,0.00417,0.08750,0.00417,0.83750,0.00417,0.04583,0.00417,0.00417,0.00417,0,0,8,0,9,0,7,0,0,0,0,0,0,70.0,26.0,3.0,,0,0,0,4.0,0.0,42,0.9286,0
13830104,1,1,2,2015,0,0,0,0,0,0,0,1,0,0,0.00526,0.00526,0.00526,0.05789,0.32105,0.00526,0.00526,0.37368,0.00526,0.21579,0,0,0,6,8,0,0,9,0,7,0,0,0,80.0,31.0,6.0,,0,0,0,62.0,,36,1.0000,0
13830144,1,1,3,2015,0,0,0,0,0,0,1,0,0,0,0.05789,0.00526,0.11053,0.05789,0.00526,0.05789,0.53158,0.00526,0.16316,0.00526,4,0,7,4,0,4,9,0,8,0,0,0,0,70.0,25.0,,,1,0,0,,27.0,53,0.8491,0
13830151,1,1,3,2015,0,0,0,0,0,0,0,0,1,0,0.00435,0.00435,0.00435,0.09130,0.00435,0.00435,0.22174,0.00435,0.56957,0.09130,0,0,0,6,0,0,8,0,9,6,0,0,0,80.0,25.0,,92.0,0,0,0,15.0,,44,0.9091,0
13830292,0,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00400,0.16400,0.48400,0.00400,0.16400,0.00400,0.16400,0.00400,0.00400,0.00400,0,6,9,0,6,0,6,0,0,0,0,0,0,60.0,,3.0,,0,0,0,0.0,0.0,47,0.8511,0
13830347,1,1,3,2015,1,0,0,0,0,0,0,0,0,0,0.34828,0.00345,0.10690,0.14138,0.00345,0.00345,0.10690,0.27931,0.00345,0.00345,9,0,5,7,0,0,5,8,0,0,0,0,0,90.0,24.0,5.0,,0,0,0,15.0,,43,0.9302,0
13830472,0,0,3,2015,0,0,0,1,0,0,0,0,1,0,0.00526,0.00526,0.00526,0.32105,0.16316,0.00526,0.00526,0.05789,0.32105,0.11053,0,0,0,8,7,0,0,5,8,6,0,0,0,60.0,,5.0,,0,0,0,23.0,,53,0.8868,0
13830495,0,1,2,2015,1,0,1,1,0,0,0,0,0,0,0.24286,0.00476,0.24286,0.24286,0.05238,0.19524,0.00476,0.00476,0.00476,0.00476,7,0,7,7,5,6,0,0,0,0,0,0,0,40.0,,3.0,,0,0,0,8.0,0.0,48,0.9375,0
13830499,0,2,4,2015,0,0,0,0,1,0,0,0,0,0,0.01000,0.01000,0.01000,0.01000,0.61000,0.01000,0.01000,0.01000,0.31000,0.01000,0,0,0,0,9,0,0,0,8,0,0,0,0,50.0,,4.0,,0,0,0,39.0,44.0,15,0.9333,0
13830511,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.04783,0.39565,0.17826,0.00435,0.00435,0.00435,0.00435,0.35217,0.00435,0.00435,6,9,7,0,0,0,0,8,0,0,0,0,0,60.0,,,,1,0,0,66.0,,46,0.8913,0
13830633,0,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.20500,0.00500,0.00500,0.00500,0.00500,0.00500,0.05500,0.00500,0.00500,0.70500,8,0,0,0,0,0,7,0,0,9,0,0,0,70.0,,3.0,,0,0,0,0.0,,45,0.9111,0
13830837,0,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.00667,0.00667,0.00667,0.34000,0.00667,0.14000,0.00667,0.00667,0.00667,0.47333,0,0,0,8,0,7,0,0,0,9,0,0,0,70.0,,,,1,0,0,0.0,,28,0.9643,0
13830867,0,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00714,0.00714,0.00714,0.57857,0.00714,0.36429,0.00714,0.00714,0.00714,0.00714,0,0,0,9,0,8,0,0,0,0,0,0,0,50.0,,2.0,,0,0,0,36.0,26.0,26,1.0000,0
13831041,0,1,3,2015,0,0,0,0,0,0,0,0,1,0,0.00417,0.00417,0.17083,0.00417,0.25417,0.00417,0.00417,0.00417,0.54583,0.00417,0,0,7,0,8,0,0,0,9,0,0,0,0,60.0,,5.0,,0,0,0,73.0,,37,0.8919,0
13831150,0,1,2,2015,0,0,0,0,0,0,0,1,0,0,0.00455,0.09545,0.00455,0.05000,0.27727,0.00455,0.00455,0.32273,0.00455,0.23182,0,6,0,5,8,0,0,9,0,7,0,0,0,70.0,,6.0,,0,0,0,22.0,,44,0.9091,0
13831179,1,1,1,2015,1,0,0,0,0,0,0,1,0,0,0.33810,0.00476,0.10000,0.00476,0.00476,0.00476,0.05238,0.33810,0.14762,0.00476,8,0,6,0,0,0,5,8,7,0,0,0,0,60.0,27.0,,,1,0,0,10.0,,42,0.9286,7
13831219,1,1,2,2015,0,0,0,0,0,0,0,0,1,0,0.00833,0.25833,0.00833,0.00833,0.09167,0.17500,0.00833,0.00833,0.42500,0.00833,0,8,0,0,6,7,0,0,9,0,0,0,0,80.0,26.0,4.0,,0,0,0,87.0,61.0,27,0.9630,0
13831263,1,1,1,2015,0,0,0,0,0,1,0,0,0,0,0.00455,0.00455,0.09545,0.09545,0.00455,0.50455,0.00455,0.14091,0.14091,0.00455,0,0,5,5,0,9,0,7,7,0,0,0,0,70.0,25.0,6.0,,0,0,0,10.0,9.0,46,0.8696,5
13831346,0,0,2,2015,0,0,0,0,0,0,0,0,0,1,0.25417,0.00417,0.00417,0.00417,0.04583,0.08750,0.17083,0.00417,0.00417,0.42083,8,0,0,0,5,6,7,0,0,9,0,0,0,50.0,,3.0,,0,0,0,30.0,12.0,46,0.9348,0
13831484,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00833,0.00833,0.92500,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,0,0,9,0,0,0,0,0,0,0,0,0,0,60.0,26.0,3.0,,0,0,0,9.0,11.0,34,0.7941,0
13831569,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00476,0.00476,0.76667,0.00476,0.00476,0.00476,0.05238,0.00476,0.14762,0.00476,0,0,9,0,0,0,7,0,8,0,0,0,0,50.0,27.0,3.0,,0,0,0,,0.0,54,0.7963,1
13831653,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0.33810,0.00476,0.00476,0.24286,0.00476,0.14762,0.00476,0.24286,0.00476,0.00476,9,0,0,7,0,6,0,7,0,0,0,0,0,70.0,28.0,5.0,,0,0,0,,27.0,47,1.0000,0
13831711,1,1,3,2015,0,0,0,0,0,0,0,0,0,1,0.00556,0.06111,0.00556,0.00556,0.00556,0.00556,0.06111,0.00556,0.00556,0.83889,0,7,0,0,0,0,7,0,0,9,0,0,0,70.0,25.0,3.0,,0,0,0,15.0,52.0,29,0.9310,0
13831817,0,0,2,2015,1,0,0,0,0,0,0,0,0,0,0.33704,0.00370,0.00370,0.18889,0.00370,0.00370,0.00370,0.18889,0.26296,0.00370,9,0,0,6,0,0,0,6,8,0,0,0,0,40.0,,3.0,,0,0,0,,,51,0.8824,0
13831869,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.00769,0.00769,0.00769,0.00769,0.39231,0.00769,0.00769,0.23846,0.00769,0.31538,0,0,0,0,9,0,0,7,0,8,0,0,0,80.0,25.0,,,1,0,0,,,24,0.8750,0
13832046,0,0,2,2015,1,0,0,0,0,0,0,0,0,0,0.50625,0.06875,0.00625,0.00625,0.13125,0.00625,0.19375,0.06875,0.00625,0.00625,9,5,0,0,7,0,8,5,0,0,0,0,0,60.0,,3.0,,0,0,0,36.0,,32,0.9688,0
13832064,1,2,4,2015,0,0,0,0,0,0,0,1,0,0,0.01250,0.01250,0.13750,0.13750,0.01250,0.01250,0.01250,0.38750,0.26250,0.01250,0,0,6,6,0,0,0,9,8,0,0,0,0,80.0,33.0,3.0,,0,0,0,21.0,,14,1.0000,0
13832110,1,1,1,2015,0,0,0,0,0,1,0,0,0,0,0.00294,0.00294,0.00294,0.00294,0.26765,0.59118,0.00294,0.12059,0.00294,0.00294,0,0,0,0,8,9,0,7,0,0,0,0,0,80.0,26.0,7.0,,0,0,0,0.0,,43,1.0000,7
13832239,0,2,4,2015,0,0,0,0,0,0,0,0,0,1,0.10000,0.00909,0.00909,0.00909,0.00909,0.00909,0.00909,0.00909,0.00909,0.82727,8,0,0,0,0,0,0,0,0,9,0,0,0,80.0,,6.0,,0,0,0,17.0,,23,0.9565,0
13832284,1,2,4,2015,0,0,0,0,1,0,0,0,0,0,0.00476,0.00476,0.43333,0.00476,0.52857,0.00476,0.00476,0.00476,0.00476,0.00476,0,0,8,0,9,0,0,0,0,0,0,0,0,50.0,31.0,3.0,,0,0,0,30.0,6.0,42,0.8810,0
13832308,1,0,1,2015,0,0,0,0,0,0,1,0,0,0,0.22143,0.00714,0.07857,0.22143,0.00714,0.00714,0.43571,0.00714,0.00714,0.00714,7,0,6,7,0,0,9,0,0,0,0,0,0,60.0,29.0,7.0,,0,0,0,30.0,19.0,33,0.8788,1
13832402,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0.00303,0.00303,0.00303,0.00303,0.03333,0.00303,0.54848,0.39697,0.00303,0.00303,0,0,0,0,7,0,9,8,0,0,0,0,0,70.0,33.0,5.0,,0,0,0,,38.0,50,1.0000,2
13832424,0,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00455,0.00455,0.45909,0.00455,0.00455,0.00455,0.05000,0.00455,0.18636,0.27727,0,0,9,0,0,0,6,0,7,8,0,0,0,70.0,,3.0,,0,0,0,,,51,0.8824,7
13832451,0,1,1,2015,0,0,0,1,0,0,0,0,0,0,0.00526,0.21579,0.00526,0.26842,0.16316,0.00526,0.00526,0.11053,0.00526,0.21579,0,7,0,9,6,0,0,5,0,7,0,0,0,70.0,,4.0,,0,0,0,15.0,,51,0.8431,7
13832535,0,0,4,2015,0,0,1,0,0,0,0,0,0,0,0.00476,0.00476,0.57619,0.00476,0.29048,0.05238,0.00476,0.00476,0.00476,0.05238,0,0,9,0,8,6,0,0,0,6,0,0,0,60.0,,6.0,,0,0,0,,,39,0.9744,0
13832643,1,1,1,2015,0,0,0,0,0,1,0,0,0,0,0.24400,0.00400,0.04400,0.00400,0.00400,0.64400,0.00400,0.00400,0.04400,0.00400,8,0,6,0,0,9,0,0,6,0,0,0,0,70.0,31.0,5.0,,0,0,0,38.0,62.0,50,0.9000,4
13832700,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.00400,0.08400,0.00400,0.00400,0.80400,0.00400,0.00400,0.08400,0.00400,0.00400,0,7,0,0,9,0,0,7,0,0,0,0,0,70.0,33.0,,,1,0,0,,58.0,45,0.8889,0
13832928,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0.00833,0.00833,0.25833,0.00833,0.00833,0.00833,0.67500,0.00833,0.00833,0.00833,0,0,8,0,0,0,9,0,0,0,0,0,0,70.0,28.0,3.0,,0,0,0,47.0,26.0,25,0.9600,1
13833181,1,0,1,2015,1,0,0,0,0,0,0,0,0,0,0.64400,0.00400,0.04400,0.00400,0.00400,0.00400,0.00400,0.00400,0.28400,0.00400,9,0,7,0,0,0,0,0,8,0,0,0,0,60.0,25.0,3.0,,0,0,0,,,53,0.9057,1
13833224,1,1,1,2015,0,0,0,0,0,1,0,0,0,0,0.00500,0.00500,0.00500,0.00500,0.00500,0.55500,0.30500,0.00500,0.00500,0.10500,0,0,0,0,0,9,8,0,0,7,0,0,0,80.0,33.0,4.0,,0,0,0,9.0,,46,0.9348,1
13833321,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00435,0.00435,0.00435,0.43913,0.17826,0.35217,0.00435,0.00435,0.00435,0.00435,0,0,0,9,7,8,0,0,0,0,0,0,0,60.0,29.0,3.0,,0,0,0,,0.0,47,0.9787,0
13833479,1,1,3,2015,0,0,0,0,0,0,0,0,1,0,0.07500,0.00357,0.00357,0.11071,0.03929,0.18214,0.00357,0.00357,0.57500,0.00357,6,0,0,7,5,8,0,0,9,0,0,0,0,90.0,25.0,3.0,,0,0,0,31.0,,45,0.9556,0
13833614,1,2,4,2015,0,0,0,0,0,1,0,0,0,0,0.00714,0.00714,0.00714,0.00714,0.22143,0.65000,0.07857,0.00714,0.00714,0.00714,0,0,0,0,8,9,7,0,0,0,0,0,0,90.0,26.0,4.0,,0,0,0,53.0,21.0,22,0.9545,0
13833781,1,1,2,2015,0,0,0,0,0,1,0,0,0,1,0.00769,0.16154,0.00769,0.00769,0.00769,0.39231,0.00769,0.00769,0.00769,0.39231,0,7,0,0,0,8,0,0,0,8,0,0,0,70.0,25.0,4.0,,0,0,0,18.0,6.0,18,0.9444,0
13833810,1,2,4,2015,0,0,0,0,0,1,0,0,0,0,0.00500,0.05500,0.00500,0.15500,0.10500,0.65500,0.00500,0.00500,0.00500,0.00500,0,6,0,8,7,9,0,0,0,0,0,0,0,60.0,33.0,6.0,,0,0,0,83.0,29.0,33,0.9091,0
13833818,1,2,4,2015,0,0,0,0,1,0,0,0,0,0,0.07857,0.00714,0.00714,0.00714,0.86429,0.00714,0.00714,0.00714,0.00714,0.00714,8,0,0,0,9,0,0,0,0,0,0,0,0,80.0,27.0,,,1,0,0,18.0,11.0,16,1.0000,0
13834020,1,2,4,2015,0,0,0,0,1,0,0,0,0,0,0.00500,0.00500,0.00500,0.05500,0.45500,0.00500,0.30500,0.15500,0.00500,0.00500,0,0,0,6,9,0,8,7,0,0,0,0,0,90.0,38.0,3.0,,0,0,0,,,47,0.9149,0
