id,gender,char_g, char_t,year,t0F,t1F,t2F,t3F,t4F,t5F,t6F,t7F,t8F,t9F,t10F,t11F,t12F,t13F,t14F,t0V,t1V,t2V,t3V,t4V,t5V,t6V,t7V,t8V,t9V,t10V,t11V,t12V,t13V,t14V,t0L,t1L,t2L,t3L,t4L,t5L,t6L,t7L,t8L,t9L,t10L,t11L,t12L,t13L,t14L,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD,WORDS_N,UNIQUE_R,Close_type
14214004,1,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00426,0.00426,0.13191,0.42979,0.00426,0.13191,0.00426,0.00426,0.00426,0.00426,0.00426,0.13191,0.00426,0.13191,0.00426,0,0,10,14,0,10,0,0,0,0,0,10,0,10,0,0,0,0,90.0,28.0,5.0,,0,0,0,20.0,,49,0.8571,0
14214143,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00392,0.00392,0.04314,0.00392,0.00392,0.23922,0.00392,0.00392,0.00392,0.00392,0.59216,0.00392,0.00392,0.04314,0.04314,0,0,10,0,0,13,0,0,0,0,14,0,0,10,10,0,0,0,70.0,,4.0,,0,0,0,67.0,32.0,48,0.8958,0
14214591,1,1,1,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00444,0.00444,0.00444,0.31556,0.22667,0.04889,0.00444,0.00444,0.00444,0.36000,0.00444,0.00444,0.00444,0.00444,0.00444,0,0,0,13,12,11,0,0,0,14,0,0,0,0,0,0,0,0,70.0,28.0,,,1,0,0,33.0,6.0,47,0.9362,6
14214771,0,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60000,0.08148,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.08148,0.00741,0.15556,0.00741,0.00741,0.00741,14,11,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,60.0,,2.0,,0,0,0,15.0,,22,0.9091,0
14215002,0,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800,0.72800,0.00800,0.16800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,,,,1,0,0,29.0,29.0,19,0.8947,0
14215017,0,0,2,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00571,0.00571,0.12000,0.29143,0.00571,0.00571,0.00571,0.00571,0.00571,0.29143,0.00571,0.00571,0.00571,0.23429,0.00571,0,0,11,13,0,0,0,0,0,13,0,0,0,12,0,0,0,0,40.0,,5.0,,0,0,0,15.0,26.0,34,0.9412,0
14215020,1,1,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22105,0.01053,0.01053,0.64211,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,33.0,3.0,,0,0,0,17.0,18.0,22,0.9091,1
14215275,1,1,2,2015,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.00426,0.00426,0.25957,0.08936,0.00426,0.25957,0.00426,0.00426,0.04681,0.04681,0.00426,0.00426,0.00426,0.25957,0.00426,0,0,12,11,0,12,0,0,9,9,0,0,0,12,0,0,0,0,70.0,27.0,3.0,,0,0,0,32.0,12.0,44,0.8182,0
14215299,1,1,3,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.31429,0.02857,0.02857,0.02857,0.02857,0.02857,0.31429,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,80.0,34.0,,,1,0,0,71.0,77.0,6,1.0000,0
14215362,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00488,0.15122,0.00488,0.39512,0.00488,0.24878,0.00488,0.15122,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0,11,0,14,0,13,0,11,0,0,0,0,0,0,0,0,0,0,60.0,,3.0,,0,0,0,0.0,,36,0.9444,0
14215386,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00317,0.06667,0.00317,0.73333,0.03492,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.03492,0.09841,0.00317,0,12,0,14,10,0,0,0,0,0,0,0,10,13,0,0,0,0,60.0,,3.0,,0,0,0,13.0,,47,0.8298,0
14215403,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00465,0.05116,0.14419,0.23721,0.00465,0.51628,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0,11,12,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,4.0,,0,0,0,30.0,,48,0.8958,0
14215426,0,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00444,0.00444,0.00444,0.09333,0.13778,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.09333,0.49333,0.13778,0.00444,0,0,0,10,12,0,0,0,0,0,0,10,14,12,0,0,0,0,60.0,,5.0,,0,0,0,3.0,,47,0.8511,0
14215444,0,0,1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00339,0.03729,0.10508,0.00339,0.03729,0.00339,0.00339,0.13898,0.47797,0.07119,0.00339,0.10508,0.00339,0.00339,0.00339,0,8,11,0,8,0,0,13,14,10,0,11,0,0,0,0,0,0,50.0,,7.0,,0,0,0,83.0,,48,0.9375,5
14215469,1,1,3,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408,0.45306,0.04490,0.00408,0.00408,0.00408,0.08571,0.37143,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0,14,11,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,70.0,26.0,4.0,,0,0,0,0.0,,50,0.9000,0
14215488,0,2,4,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01053,0.01053,0.01053,0.32632,0.01053,0.43158,0.01053,0.01053,0.11579,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0,0,0,13,0,14,0,0,12,0,0,0,0,0,0,0,0,0,60.0,,4.0,,0,0,0,31.0,,14,1.0000,0
14215599,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00513,0.00513,0.05641,0.00513,0.00513,0.05641,0.67179,0.00513,0.15897,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0,0,11,0,0,11,14,0,13,0,0,0,0,0,0,0,0,0,60.0,,5.0,,0,0,0,27.0,,34,0.9118,5
14215689,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00444,0.00444,0.04889,0.00444,0.04889,0.44889,0.00444,0.00444,0.04889,0.00444,0.18222,0.18222,0.00444,0.00444,0.00444,0,0,9,0,9,14,0,0,9,0,12,12,0,0,0,0,0,0,70.0,27.0,4.0,,0,0,0,24.0,30.0,47,0.8298,0
14215731,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00377,0.00377,0.04151,0.00377,0.00377,0.30566,0.00377,0.00377,0.00377,0.23019,0.26792,0.11698,0.00377,0.00377,0.00377,0,0,10,0,0,14,0,0,0,12,13,11,0,0,0,0,0,0,50.0,,5.0,,0,0,0,0.0,0.0,42,0.9286,0
14216010,1,1,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.39512,0.05366,0.44390,0.05366,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,13,11,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,31.0,,,1,0,0,,0.0,29,0.8966,0
14216072,0,0,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00465,0.00465,0.00465,0.00465,0.09767,0.46977,0.00465,0.00465,0.05116,0.05116,0.05116,0.00465,0.19070,0.05116,0.00465,0,0,0,0,12,14,0,0,8,8,8,0,13,8,0,0,0,0,60.0,,6.0,,0,0,0,,36.0,39,0.9744,0
14216083,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27843,0.12157,0.00392,0.00392,0.00392,0.00392,0.00392,0.08235,0.00392,0.12157,0.00392,0.00392,0.00392,0.35686,0.00392,13,11,0,0,0,0,0,10,0,11,0,0,0,14,0,0,0,0,80.0,,7.0,,0,0,0,10.0,,42,0.9286,0
14216100,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00606,0.36970,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.55152,0.00606,0.00606,0,13,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,50.0,24.0,3.0,,0,0,0,19.0,46.0,37,0.8378,0
14216176,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10769,0.56923,0.00513,0.00513,0.00513,0.26154,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,12,14,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,70.0,,3.0,,0,0,0,32.0,,33,0.9091,0
14216263,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00339,0.20678,0.00339,0.00339,0.00339,0.24068,0.00339,0.00339,0.00339,0.00339,0.00339,0.51186,0.00339,0.00339,0.00339,0,12,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,90.0,,5.0,,0,0,0,0.0,,49,0.8367,0
14216286,0,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16735,0.08571,0.08571,0.00408,0.00408,0.00408,0.53469,0.00408,0.04490,0.00408,0.04490,0.00408,0.00408,0.00408,0.00408,13,11,11,0,0,0,14,0,9,0,9,0,0,0,0,0,0,0,70.0,,5.0,,0,0,0,,36.0,45,0.9111,1
14216300,0,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857,0.60000,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2.0,,0,0,0,,,13,1.0000,0
14216373,0,1,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0.26792,0.00377,0.04151,0.23019,0.00377,0.00377,0.07925,0.26792,0.07925,0,0,0,0,0,0,13,0,9,12,0,0,10,13,10,0,0,0,70.0,,6.0,,0,0,0,25.0,,47,0.9149,0
14216629,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00870,0.26957,0.18261,0.00870,0.00870,0.00870,0.44348,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0,13,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,60.0,,4.0,,0,0,0,32.0,68.0,34,0.8529,1
14216642,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408,0.57551,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.33061,0.00408,0.04490,0,14,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,60.0,,4.0,,0,0,0,14.0,,50,0.8200,0
14216826,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.00645,0.00645,0.13548,0.00645,0.00645,0.00645,0.39355,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.39355,0,0,12,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,60.0,27.0,4.0,,0,0,0,11.0,13.0,30,0.8333,0
14216841,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10244,0.00488,0.20000,0.00488,0.00488,0.00488,0.05366,0.10244,0.05366,0.00488,0.00488,0.10244,0.29756,0.00488,0.05366,10,0,13,0,0,0,7,10,7,0,0,10,14,0,7,0,0,0,70.0,27.0,5.0,,0,0,0,3.0,0.0,50,0.8800,0
14216949,0,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00317,0.00317,0.03492,0.00317,0.06667,0.00317,0.00317,0.00317,0.00317,0.06667,0.06667,0.00317,0.03492,0.09841,0.60635,0,0,8,0,10,0,0,0,0,10,10,0,8,13,14,0,0,0,90.0,,,,1,0,0,0.0,,43,0.9070,0
14217192,0,0,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00377,0.26792,0.00377,0.00377,0.04151,0.00377,0.45660,0.00377,0.07925,0.07925,0.00377,0.04151,0.00377,0.00377,0.00377,0,13,0,0,9,0,14,0,11,11,0,9,0,0,0,0,0,0,70.0,,4.0,,0,0,0,14.0,,43,0.9302,0
14217211,0,0,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741,0.52593,0.00741,0.15556,0.00741,0.00741,0.00741,0.00741,0.15556,0.00741,0.00741,0.00741,0.00741,0.00741,0.08148,0,14,0,12,0,0,0,0,12,0,0,0,0,0,11,0,0,0,50.0,,5.0,,0,0,0,14.0,12.0,26,0.7692,5
14217271,0,0,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00465,0.00465,0.00465,0.00465,0.05116,0.23721,0.14419,0.00465,0.00465,0.00465,0.05116,0.05116,0.37674,0.00465,0.05116,0,0,0,0,8,13,12,0,0,0,8,8,14,0,8,0,0,0,50.0,,5.0,,0,0,0,17.0,10.0,36,0.9167,0
14217297,1,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00571,0.00571,0.00571,0.12000,0.00571,0.00571,0.00571,0.23429,0.12000,0.00571,0.00571,0.29143,0.00571,0.17714,0.00571,0,0,0,10,0,0,0,13,10,0,0,14,0,12,0,0,0,0,50.0,32.0,5.0,,0,0,0,71.0,88.0,39,0.9231,0
14217366,0,1,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00299,0.00299,0.03284,0.24179,0.00299,0.00299,0.33134,0.00299,0.09254,0.00299,0.00299,0.00299,0.03284,0.00299,0.24179,0,0,9,12,0,0,14,0,11,0,0,0,9,0,12,0,0,0,60.0,,3.0,,0,0,0,79.0,,45,0.8889,0
14217369,0,1,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00408,0.08571,0.00408,0.33061,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.24898,0.00408,0.08571,0.20816,0,10,0,14,0,0,0,0,0,0,0,13,0,10,12,0,0,0,50.0,,4.0,,0,0,0,,,48,0.9167,0
14217428,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.08800,0.08800,0.72800,0.00800,0.00800,0,0,0,0,0,0,0,0,0,0,12,12,14,0,0,0,0,0,90.0,,7.0,,0,0,0,42.0,,26,0.9231,0
14217755,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17447,0.00426,0.00426,0.00426,0.00426,0.55745,0.08936,0.00426,0.00426,0.00426,0.00426,0.13191,0.00426,0.00426,0.00426,13,0,0,0,0,14,11,0,0,0,0,12,0,0,0,0,0,0,70.0,26.0,,,1,0,0,66.0,,42,0.9524,0
14217807,0,0,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00392,0.00392,0.47451,0.00392,0.04314,0.16078,0.00392,0.00392,0.04314,0.00392,0.00392,0.00392,0.00392,0.23922,0.00392,0,0,14,0,10,12,0,0,10,0,0,0,0,13,0,0,0,0,80.0,,,92.0,0,0,0,8.0,,46,0.8913,0
14217811,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.00690,0.00690,0.07586,0.00690,0.00690,0.00690,0.14483,0.00690,0.00690,0.00690,0.35172,0.00690,0.35172,0.00690,0.00690,0,0,11,0,0,0,12,0,0,0,13,0,13,0,0,0,0,0,70.0,25.0,,,1,0,0,69.0,44.0,27,0.9630,0
14217871,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01053,0.53684,0.01053,0.01053,0.01053,0.22105,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.11579,0.01053,0.01053,0,14,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,0,50.0,28.0,3.0,,0,0,0,,0.0,21,1.0000,0
14218225,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00351,0.00351,0.07368,0.00351,0.00351,0.03860,0.00351,0.00351,0.38947,0.00351,0.00351,0.00351,0.00351,0.45965,0.00351,0,0,12,0,0,11,0,0,13,0,0,0,0,14,0,0,0,0,80.0,25.0,4.0,,0,0,0,40.0,,44,0.8409,0
14218227,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04000,0.18545,0.00364,0.00364,0.00364,0.33091,0.07636,0.00364,0.00364,0.00364,0.00364,0.04000,0.07636,0.00364,0.22182,8,12,0,0,0,14,10,0,0,0,0,8,10,0,13,0,0,0,90.0,28.0,7.0,,0,0,0,,28.0,49,0.9184,0
14218260,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00541,0.00541,0.27568,0.00541,0.22162,0.00541,0.00541,0.00541,0.00541,0.00541,0.43784,0.00541,0.00541,0.00541,0.00541,0,0,13,0,12,0,0,0,0,0,14,0,0,0,0,0,0,0,60.0,25.0,4.0,,0,0,0,18.0,,36,0.9722,0
14218362,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00364,0.00364,0.00364,0.18545,0.14909,0.07636,0.04000,0.00364,0.00364,0.04000,0.14909,0.00364,0.33091,0.00364,0.00364,0,0,0,13,11,10,8,0,0,8,11,0,14,0,0,0,0,0,80.0,27.0,5.0,,0,0,0,36.0,14.0,51,0.8431,0
14218368,1,0,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07925,0.00377,0.00377,0.79623,0.00377,0.04151,0.04151,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,13,0,0,14,0,11,11,0,0,0,0,0,0,0,0,0,0,0,80.0,34.0,8.0,,0,0,0,61.0,19.0,50,0.8800,7
14218402,1,1,3,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01538,0.47692,0.01538,0.32308,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,32.0,4.0,,0,0,0,47.0,0.0,12,1.0000,0
14218568,0,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00571,0.00571,0.00571,0.29143,0.00571,0.00571,0.06286,0.00571,0.00571,0.00571,0.00571,0.34857,0.23429,0.00571,0.00571,0,0,0,13,0,0,11,0,0,0,0,14,12,0,0,0,0,0,70.0,,,,1,0,0,62.0,86.0,35,0.8571,0
14218731,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00513,0.00513,0.00513,0.00513,0.00513,0.46667,0.00513,0.00513,0.31282,0.00513,0.00513,0.15897,0.00513,0.00513,0.00513,0,0,0,0,0,14,0,0,13,0,0,12,0,0,0,0,0,0,60.0,,6.0,,0,0,0,8.0,8.0,31,0.9677,0
14218760,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00488,0.00488,0.00488,0.05366,0.00488,0.00488,0.00488,0.00488,0.00488,0.88293,0.00488,0.00488,0.00488,0.00488,0.00488,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,90.0,27.0,5.0,,0,0,0,13.0,29.0,46,0.9565,0
14218794,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.53043,0.26957,0.00870,0.09565,0,0,0,0,0,0,0,0,0,0,0,14,13,0,12,0,0,0,60.0,28.0,3.0,,0,0,0,38.0,15.0,34,0.8529,0
14218823,1,1,3,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01176,0.60000,0.01176,0.01176,0.01176,0.01176,0.01176,0.12941,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.12941,0,14,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,60.0,29.0,3.0,,0,0,0,,,19,0.8947,0
14219029,1,1,3,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06286,0.00571,0.00571,0.34857,0.00571,0.00571,0.40571,0.12000,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,11,0,0,13,0,0,14,12,0,0,0,0,0,0,0,0,0,0,70.0,30.0,2.0,,0,0,0,5.0,,28,0.8929,0
14219241,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.68889,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,40.0,33.0,3.0,,0,0,0,5.0,,18,0.8889,3
14219259,0,0,3,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00606,0.06667,0.43030,0.00606,0.00606,0.12727,0.00606,0.30909,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0,11,14,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,60.0,,7.0,,0,0,0,,0.0,48,0.8750,0
14219407,0,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00339,0.00339,0.00339,0.81695,0.00339,0.00339,0.03729,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.10508,0,0,0,14,0,0,12,0,0,0,0,0,0,0,13,0,0,0,70.0,,3.0,,0,0,0,19.0,,39,0.8462,0
14219408,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.43158,0.22105,0.01053,0.01053,0.01053,0.22105,0.01053,0.01053,0.01053,0,0,0,0,0,0,14,12,0,0,0,12,0,0,0,0,0,0,50.0,26.0,,,1,0,0,6.0,12.0,12,1.0000,3
14219614,0,0,3,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.00690,0.00690,0.00690,0.00690,0.35172,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.14483,0.07586,0.35172,0.00690,0,0,0,0,13,0,0,0,0,0,0,12,11,13,0,0,0,0,60.0,,5.0,,0,0,0,66.0,71.0,31,0.9032,0
14219666,1,1,2,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21404,0.00351,0.00351,0.00351,0.07368,0.00351,0.00351,0.38947,0.00351,0.00351,0.03860,0.17895,0.07368,0.00351,0.00351,13,0,0,0,10,0,0,14,0,0,9,12,10,0,0,0,0,0,60.0,34.0,3.0,,0,0,0,,0.0,45,0.8667,0
14219746,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00392,0.20000,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.16078,0.00392,0.20000,0.23922,0.00392,0.16078,0,12,0,0,0,0,0,0,0,10,0,12,14,0,10,0,0,0,90.0,27.0,3.0,,0,0,0,0.0,6.0,52,0.9038,0
14219837,0,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54667,0.01333,0.01333,0.28000,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2.0,,0,0,0,67.0,,15,1.0000,0
14219866,1,0,3,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00488,0.00488,0.00488,0.15122,0.00488,0.00488,0.39512,0.00488,0.00488,0.00488,0.10244,0.00488,0.10244,0.20000,0.00488,0,0,0,12,0,0,14,0,0,0,10,0,10,13,0,0,0,0,60.0,28.0,3.0,,0,0,0,,5.0,43,0.9070,0
14220004,0,0,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27111,0.31556,0.00444,0.09333,0.00444,0.00444,0.27111,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,12,14,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,70.0,,5.0,,0,0,0,,,48,0.9167,1
14220006,0,1,2,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.36970,0.00606,0.00606,0.00606,0.06667,0.00606,0.00606,0.49091,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,13,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,60.0,,4.0,,0,0,0,15.0,,36,0.9722,0
14220029,0,0,1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37778,0.00741,0.00741,0.30370,0.00741,0.00741,0.00741,0.00741,0.00741,0.15556,0.00741,0.08148,0.00741,0.00741,0.00741,14,0,0,13,0,0,0,0,0,12,0,11,0,0,0,0,0,0,70.0,,3.0,,0,0,0,,,15,1.0000,1
14220042,0,1,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00488,0.00488,0.39512,0.05366,0.00488,0.10244,0.00488,0.00488,0.10244,0.10244,0.20000,0.00488,0.00488,0.00488,0.00488,0,0,14,9,0,10,0,0,10,10,13,0,0,0,0,0,0,0,50.0,,5.0,,0,0,0,76.0,,48,0.8750,0
14220045,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00870,0.00870,0.00870,0.00870,0.09565,0.00870,0.00870,0.00870,0.00870,0.09565,0.53043,0.00870,0.09565,0.09565,0.00870,0,0,0,0,10,0,0,0,0,10,14,0,10,10,0,0,0,0,80.0,33.0,6.0,,0,0,0,0.0,,34,0.8824,0
14220066,0,0,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13016,0.41587,0.00317,0.35238,0.00317,0.00317,0.00317,0.06667,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,12,14,0,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,60.0,,3.0,,0,0,0,19.0,,46,0.9130,1
14220074,1,0,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00364,0.00364,0.44000,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.25818,0.25818,0,0,14,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,70.0,25.0,,,1,0,0,39.0,,50,0.9000,0
14220085,0,1,2,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00392,0.12157,0.12157,0.08235,0.27843,0.00392,0.00392,0.00392,0.00392,0.16078,0.12157,0.04314,0.00392,0.00392,0.04314,0,10,10,9,14,0,0,0,0,13,10,7,0,0,7,0,0,0,80.0,,4.0,,0,0,0,8.0,,48,0.8333,0
