1055,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1298/artifact/cov_build/html/index.html
1056,umanskymax,bot:retest
1057,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1299/artifact/cov_build/html/index.html
1058,umanskymax,bot:retest
1059,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1300/artifact/cov_build/html/index.html
1060,umanskymax,bot:retest
1061,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1301/artifact/cov_build/html/index.html
1062,umanskymax,bot:retest
1063,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1302/artifact/cov_build/html/index.html
1064,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1303/artifact/cov_build/html/index.html
1065,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1304/artifact/cov_build/html/index.html
1066,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1305/artifact/cov_build/html/index.html
1067,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1306/artifact/cov_build/html/index.html
1068,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1307/artifact/cov_build/html/index.html
1069,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1308/artifact/cov_build/html/index.html
1070,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1309/artifact/cov_build/html/index.html
1071,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1310/artifact/cov_build/html/index.html
1072,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1312/artifact/cov_build/html/index.html
1073,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1314/artifact/cov_build/html/index.html
1074,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1315/artifact/cov_build/html/index.html
1075,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1316/artifact/cov_build/html/index.html
1076,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1317/artifact/cov_build/html/index.html
1077,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1318/artifact/cov_build/html/index.html
1078,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1319/artifact/cov_build/html/index.html
1079,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1320/artifact/cov_build/html/index.html
1080,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1321/artifact/cov_build/html/index.html
1081,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1322/artifact/cov_build/html/index.html
1082,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1323/artifact/cov_build/html/index.html
1083,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1324/artifact/cov_build/html/index.html
1084,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1325/artifact/cov_build/html/index.html
1085,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1326/artifact/cov_build/html/index.html
1086,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1327/artifact/cov_build/html/index.html
1087,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1328/artifact/cov_build/html/index.html
1088,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1329/artifact/cov_build/html/index.html
1089,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1330/artifact/cov_build/html/index.html
1090,nitzancarmi,bot:retest
1091,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1331/artifact/cov_build/html/index.html
1092,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1332/artifact/cov_build/html/index.html
1093,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1333/artifact/cov_build/html/index.html
1094,yshestakov,bot:retest
1095,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1334/artifact/cov_build/html/index.html
1096,yshestakov,bot:retest
1097,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1335/artifact/cov_build/html/index.html
1098,yshestakov,bot:retest
1099,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1336/artifact/cov_build/html/index.html
1100,yshestakov,bot:retest
1101,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1337/artifact/cov_build/html/index.html
1102,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1338/artifact/cov_build/html/index.html
1103,nitzancarmi,bot:retest
1104,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1339/artifact/cov_build/html/index.html
1105,yshestakov,bot:retest
1106,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1340/artifact/cov_build/html/index.html
1107,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1341/artifact/cov_build/html/index.html
1108,yshestakov,bot:retest
1109,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1342/artifact/cov_build/html/index.html
1110,yshestakov,bot:retest
1111,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1343/artifact/cov_build/html/index.html
1112,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1344/artifact/cov_build/html/index.html
1113,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1345/artifact/cov_build/html/index.html
1114,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1346/artifact/cov_build/html/index.html
1115,nitzancarmi,bot:retest
1116,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1347/artifact/cov_build/html/index.html
1117,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1348/artifact/cov_build/html/index.html
1118,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1349/artifact/cov_build/html/index.html
1119,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1350/artifact/cov_build/html/index.html
1120,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1351/artifact/cov_build/html/index.html
1121,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1352/artifact/cov_build/html/index.html
1122,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1353/artifact/cov_build/html/index.html
1123,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1354/artifact/cov_build/html/index.html
1124,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1355/artifact/cov_build/html/index.html
1125,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1356/artifact/cov_build/html/index.html
1126,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1357/artifact/cov_build/html/index.html
1127,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1358/artifact/cov_build/html/index.html
1128,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1359/artifact/cov_build/html/index.html
1129,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1360/artifact/cov_build/html/index.html
1130,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1361/artifact/cov_build/html/index.html
1131,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1362/artifact/cov_build/html/index.html
1132,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1363/artifact/cov_build/html/index.html
1133,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1364/artifact/cov_build/html/index.html
1134,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1365/artifact/cov_build/html/index.html
1135,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1366/artifact/cov_build/html/index.html
1136,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1367/artifact/cov_build/html/index.html
1137,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1368/artifact/cov_build/html/index.html
1138,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1369/artifact/cov_build/html/index.html
1139,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1370/artifact/cov_build/html/index.html
1140,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1371/artifact/cov_build/html/index.html
1141,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1372/artifact/cov_build/html/index.html
1142,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1373/artifact/cov_build/html/index.html
1143,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1374/artifact/cov_build/html/index.html
1144,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1375/artifact/cov_build/html/index.html
1145,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1376/artifact/cov_build/html/index.html
1146,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1377/artifact/cov_build/html/index.html
1147,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1378/artifact/cov_build/html/index.html
1148,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1379/artifact/cov_build/html/index.html
1149,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1380/artifact/cov_build/html/index.html
1150,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1381/artifact/cov_build/html/index.html
1151,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1382/artifact/cov_build/html/index.html
1152,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1383/artifact/cov_build/html/index.html
1153,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1384/artifact/cov_build/html/index.html
1154,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1385/artifact/cov_build/html/index.html
1155,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1386/artifact/cov_build/html/index.html
1156,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1387/artifact/cov_build/html/index.html
1157,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1388/artifact/cov_build/html/index.html
1158,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1389/artifact/cov_build/html/index.html
1159,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1390/artifact/cov_build/html/index.html
1160,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1391/artifact/cov_build/html/index.html
1161,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1392/artifact/cov_build/html/index.html
1162,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1393/artifact/cov_build/html/index.html
1163,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1394/artifact/cov_build/html/index.html
1164,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1395/artifact/cov_build/html/index.html
1165,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1396/artifact/cov_build/html/index.html
1166,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1397/artifact/cov_build/html/index.html
1167,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1398/artifact/cov_build/html/index.html
1168,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1399/artifact/cov_build/html/index.html
1169,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1400/artifact/cov_build/html/index.html
1170,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1401/artifact/cov_build/html/index.html
1171,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1402/artifact/cov_build/html/index.html
1172,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1405/artifact/cov_build/html/index.html
1173,yshestakov,Could you please tell me why to push into nvme_snap_next?     8  . 2019  05:56   Max Gurtovoy <notifications@github.com>  :  > *@maxgurtovoy* requested changes on this pull request. > > please push this to the nvme_snap_next branch and also to master (usually > I don't do this  but now we must). > Please build the rpm from nvme_snap_next branch. > ------------------------------ > > In build_scripts/build_and_unittest.sh > <https://github.com/Mellanox/nvmx/pull/489 discussion_r311838039>: > > > @@ -28 7 +28 7 @@ function do_build > >       configure >    ./configure --prefix=/usr/local > -  make  {?_smp_mflags} > +  make > > this is not related to the commit. > lets push only related stuff now. > >   > You are receiving this because you were assigned. > Reply to this email directly  view it on GitHub > <https://github.com/Mellanox/nvmx/pull/489?email_source=notifications email_token=AABIOTTQKZOKCTE3QXFW22LQDODL7A5CNFSM4IKBLVF2YY3PNVWWK3TUL52HS4DFWFIHK3DMKJSXC5LFON2FEZLWNFSXPKTDN5WW2ZLOORPWSZGOCA5UUSY pullrequestreview-272321099>  > or mute the thread > <https://github.com/notifications/unsubscribe-auth/AABIOTUZIYRL23ERHW7LJIDQDODL7ANCNFSM4IKBLVFQ> > . > 
1174,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1406/artifact/cov_build/html/index.html
1175,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1407/artifact/cov_build/html/index.html
1176,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1408/artifact/cov_build/html/index.html
1177,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1409/artifact/cov_build/html/index.html
1178,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1410/artifact/cov_build/html/index.html
1179,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1411/artifact/cov_build/html/index.html
1180,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1412/artifact/cov_build/html/index.html
1181,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1413/artifact/cov_build/html/index.html
1182,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1414/artifact/cov_build/html/index.html
1183,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1415/artifact/cov_build/html/index.html
1184,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1416/artifact/cov_build/html/index.html
1185,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1417/artifact/cov_build/html/index.html
1186,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1418/artifact/cov_build/html/index.html
1187,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1419/artifact/cov_build/html/index.html
1188,yshestakov,bot:retest
1189,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1420/artifact/cov_build/html/index.html
1190,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1421/artifact/cov_build/html/index.html
1191,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1422/artifact/cov_build/html/index.html
1192,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1423/artifact/cov_build/html/index.html
1193,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1424/artifact/cov_build/html/index.html
1194,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1425/artifact/cov_build/html/index.html
1195,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1426/artifact/cov_build/html/index.html
1196,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1427/artifact/cov_build/html/index.html
1197,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1428/artifact/cov_build/html/index.html
1198,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1429/artifact/cov_build/html/index.html
1199,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1430/artifact/cov_build/html/index.html
1200,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1431/artifact/cov_build/html/index.html
1201,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1432/artifact/cov_build/html/index.html
1202,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1433/artifact/cov_build/html/index.html
1203,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1434/artifact/cov_build/html/index.html
1204,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1435/artifact/cov_build/html/index.html
1205,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1436/artifact/cov_build/html/index.html
1206,yshestakov,bot:retest
1207,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1437/artifact/cov_build/html/index.html
1208,yshestakov,bot:retest
1209,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1438/artifact/cov_build/html/index.html
1210,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1439/artifact/cov_build/html/index.html
1211,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1440/artifact/cov_build/html/index.html
1212,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1441/artifact/cov_build/html/index.html
1213,yshestakov,bot:retest
1214,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1442/artifact/cov_build/html/index.html
1215,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1443/artifact/cov_build/html/index.html
1216,yshestakov,bot:retest
1217,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1444/artifact/cov_build/html/index.html
1218,alex-mikheev,bot:retest
1219,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1445/artifact/cov_build/html/index.html
1220,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1446/artifact/cov_build/html/index.html
1221,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1447/artifact/cov_build/html/index.html
1222,maxgurtovoy,bot:retest
1223,yshestakov,bot:retest
1224,hellerguyh,due to upcoming refactoring in mlx_dev_emu it is pointless to do this refactoring at this time.
1225,yshestakov,bot:retest
1226,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1472/artifact/cov_build/html/index.html
1227,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1473/artifact/cov_build/html/index.html
1228,yshestakov,pushed with changes requested by @maxgurtovoy 
1229,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1474/artifact/cov_build/html/index.html
1230,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1475/artifact/cov_build/html/index.html
1231,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1476/artifact/cov_build/html/index.html
1232,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1477/artifact/cov_build/html/index.html
1233,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1478/artifact/cov_build/html/index.html
1234,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1479/artifact/cov_build/html/index.html
1235,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1480/artifact/cov_build/html/index.html
1236,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1481/artifact/cov_build/html/index.html
1237,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1482/artifact/cov_build/html/index.html
1238,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1483/artifact/cov_build/html/index.html
1239,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1484/artifact/cov_build/html/index.html
1240,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1485/artifact/cov_build/html/index.html
1241,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1486/artifact/cov_build/html/index.html
1242,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1487/artifact/cov_build/html/index.html
1243,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1488/artifact/cov_build/html/index.html
1244,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1489/artifact/cov_build/html/index.html
1245,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1490/artifact/cov_build/html/index.html
1246,yshestakov,@maxgurtovoy  JFYI  PR 519 passed 'full regression' tests as well:  http://dev-r-vrt-079-019.mtr.labs.mlnx/blue/organizations/jenkins/nvme-snap-pr-verification/detail/nvme-snap-pr-verification/75/pipeline
